fault_index,gate_id,fault_val,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,classic_backtrace_count,classic_backtrace_hops,classic_time_s
7461,25281,3,False,2,310,679,0,1196,10.011855
7462,25281,4,True,1,0,40,0,404,0.411132
7463,25282,4,False,2,321,672,0,5133,10.004824
7464,25289,4,False,2,301,664,0,8648,10.002617
7465,25291,4,False,2,286,610,0,7512,10.006308
7466,25294,3,False,2,318,693,0,5026,10.013034
7467,25294,4,False,2,318,677,0,7775,10.005739
7468,25295,4,False,2,194,421,0,5055,10.015363
7469,25298,3,True,1,0,34,0,366,0.682777
7470,25300,3,True,1,0,3,0,7,0.04096
7471,25300,4,False,2,260,556,0,4122,10.004436
7472,25304,4,True,1,0,12,0,61,0.135667
7473,25309,3,True,1,0,6,0,25,0.070131
7474,25312,3,True,1,0,6,0,25,0.071111
7475,25314,4,True,1,0,12,0,62,0.280746
7476,25320,4,True,1,0,12,0,62,0.140012
7477,25324,3,True,1,0,6,0,25,0.071346
7478,25325,3,True,1,0,6,0,25,0.071416
7479,25327,3,True,1,0,6,0,25,0.066193
7480,25329,4,True,1,0,12,0,59,0.123928
7481,25330,4,True,1,0,12,0,59,0.214122
7482,25336,3,True,1,0,6,0,25,0.15405
7483,25339,4,True,1,0,12,0,64,0.286637
7484,25342,3,True,1,0,6,0,25,0.14941
7485,25345,4,True,1,0,12,0,65,0.261554
7486,25346,3,True,1,0,6,0,25,0.138197
7487,25347,3,True,1,0,6,0,25,0.140594
7488,25348,3,True,1,0,6,0,25,0.139663
7489,25349,4,True,1,0,12,0,65,0.265975
7490,25350,4,True,1,0,12,0,65,0.260535
7491,25351,4,True,1,0,12,0,65,0.263471
7492,25355,3,True,1,0,6,0,25,0.143471
7493,25356,4,True,1,0,12,0,65,0.276484
7494,25361,3,True,1,0,6,0,25,0.139528
7495,25361,4,True,1,0,12,0,62,0.265155
7496,25362,3,True,1,0,6,0,25,0.14281
7497,25362,4,True,1,0,12,0,62,0.260087
7498,25366,3,True,1,0,8,0,57,0.180967
7499,25370,3,True,1,0,8,0,57,0.17846
7500,25376,3,True,1,0,8,0,61,0.258178
7501,25376,4,True,1,1,17,0,114,0.436517
7502,25379,3,True,1,0,12,0,52,0.146818
7503,25381,3,True,1,0,12,0,49,0.142648
7504,25384,4,False,2,133,344,0,2488,10.208786
7505,25386,3,True,1,0,24,0,241,0.514428
7506,25387,4,False,2,142,349,0,5088,10.045717
7507,25396,3,True,1,64,157,0,971,3.308927
7508,25403,3,True,1,0,7,0,18,0.083816
7509,25408,4,False,2,287,607,0,3747,10.007669
7510,25415,3,True,1,0,5,0,17,0.062907
7511,25418,3,True,1,0,30,0,360,0.315798
7512,25419,3,True,1,0,5,0,15,0.062962
7513,25422,3,True,1,0,33,0,233,0.352543
7514,25424,3,True,1,0,24,0,499,0.259475
7515,25426,3,True,1,0,51,0,535,0.540767
7516,25427,3,True,1,1,21,0,164,0.238886
7517,25427,4,False,2,250,526,0,3631,10.003134
7518,25428,4,False,2,292,603,0,4407,10.010109
7519,25429,3,True,1,1,22,0,175,0.25585
7520,25429,4,True,1,0,52,0,542,0.571485
7521,25430,3,True,1,0,33,0,233,0.367048
7522,25434,4,True,1,0,38,0,248,0.425339
7523,25435,4,True,1,0,58,0,476,0.645757
7524,25438,3,True,1,0,60,0,644,0.647027
7525,25438,4,True,1,0,49,0,464,0.539157
7526,25439,4,False,2,308,667,0,1415,10.008689
7527,25440,4,False,2,306,671,0,1164,10.002205
7528,25443,3,True,1,0,33,0,217,0.357526
7529,25444,3,True,1,0,47,0,475,0.505859
7530,25445,3,True,1,0,26,0,280,0.287093
7531,25445,4,True,1,0,26,0,280,0.283366
7532,25446,3,True,1,0,52,0,605,0.561774
7533,25450,3,True,1,0,18,0,172,0.197069
7534,25452,3,True,1,0,26,0,280,0.280929
7535,25452,4,True,1,0,26,0,280,0.288254
7536,25454,4,True,1,0,46,0,412,0.501467
7537,25455,3,True,1,0,45,0,410,0.492279
7538,25460,3,True,1,0,48,0,520,0.510834
7539,25463,4,True,1,21,59,0,476,0.850689
7540,25466,3,True,1,0,29,0,138,0.313761
7541,25467,3,True,1,0,10,0,42,0.115908
7542,25470,4,True,1,0,14,0,152,0.158824
7543,25472,3,True,1,0,10,0,42,0.11516
7544,25472,4,True,1,0,14,0,152,0.159303
7545,25473,4,True,1,0,14,0,152,0.156564
7546,25483,3,True,1,0,10,0,42,0.117542
7547,25484,3,True,1,0,10,0,42,0.114314
7548,25486,3,True,1,0,29,0,139,0.315892
7549,25488,4,True,1,0,14,0,153,0.157154
7550,25490,4,True,1,0,14,0,153,0.154252
7551,25491,3,True,1,0,10,0,42,0.113374
7552,25491,4,True,1,0,14,0,153,0.155175
7553,25492,3,True,1,0,10,0,42,0.112021
7554,25493,3,True,1,0,10,0,42,0.116391
7555,25496,4,True,1,0,14,0,122,0.152936
7556,25498,3,True,1,0,10,0,41,0.116883
7557,25500,3,True,1,0,10,0,41,0.114447
7558,25500,4,True,1,0,14,0,150,0.157797
7559,25503,3,True,1,0,10,0,41,0.117492
7560,25508,4,True,1,0,14,0,153,0.160272
7561,25510,3,True,1,0,10,0,42,0.115011
7562,25514,3,True,1,0,10,0,42,0.116638
7563,25517,3,True,1,0,10,0,42,0.114297
7564,25517,4,True,1,1,17,0,174,0.195444
7565,25521,3,True,1,0,10,0,42,0.117071
7566,25527,3,True,1,0,10,0,42,0.118347
7567,25527,4,True,1,1,17,0,176,0.206372
7568,25539,4,True,1,1,17,0,173,0.201295
7569,25540,4,True,1,1,17,0,173,0.190076
7570,25542,3,True,1,0,10,0,41,0.111651
7571,25543,4,True,1,1,17,0,173,0.191598
7572,25548,3,True,1,8,28,0,286,0.374655
7573,25549,4,True,1,0,15,0,147,0.166782
7574,25550,3,True,1,7,26,0,292,0.350316
7575,25551,4,False,2,313,648,0,5426,10.000847
7576,25552,4,False,2,315,670,0,5542,10.002001
7577,25553,3,False,2,313,650,0,5404,10.004197
7578,25553,4,True,1,0,15,0,141,0.160796
7579,25555,3,True,1,9,33,0,386,0.445919
7580,25556,3,True,1,15,42,0,451,0.596091
7581,25558,4,True,1,89,195,0,2152,2.929539
7582,25562,3,True,1,0,3,0,7,0.040677
7583,25564,4,False,2,311,653,0,4121,10.000536
7584,25565,4,True,1,10,34,0,256,0.462757
7585,25566,4,True,1,0,39,0,385,0.416685
7586,25570,4,True,1,20,69,0,586,0.925008
7587,25572,3,True,1,0,37,0,356,0.398687
7588,25579,3,True,1,0,4,0,9,0.051419
7589,25579,4,False,2,297,671,0,10240,10.009437
7590,25580,4,True,1,0,18,0,175,0.203255
7591,25586,3,True,1,0,5,0,16,0.060728
7592,25587,4,True,1,0,5,0,17,0.070612
7593,25589,3,True,1,0,23,0,208,0.286116
7594,25590,4,False,2,308,647,0,6949,10.034869
7595,25592,3,True,1,0,23,0,209,0.256855
7596,25596,3,True,1,0,44,0,770,0.482851
7597,25597,3,True,1,0,5,0,10,0.066405
7598,25598,3,True,1,0,25,0,275,0.278128
7599,25600,3,True,1,0,13,0,93,0.151398
7600,25601,4,True,1,0,6,0,21,0.079626
7601,25604,4,True,1,0,6,0,21,0.074978
7602,25609,3,False,2,241,561,0,5446,10.018018
7603,25609,4,True,1,0,56,0,692,1.327759
7604,25610,3,True,1,9,59,0,345,1.326072
7605,25616,4,True,1,0,5,0,11,0.139716
7606,25621,3,True,1,0,25,0,288,0.584335
7607,25627,3,True,1,0,18,0,114,0.390386
7608,25627,4,True,1,0,18,0,115,0.473906
7609,25631,4,True,1,0,63,0,421,1.557722
7610,25635,3,True,1,0,25,0,265,0.639302
7611,25635,4,True,1,0,41,0,408,1.06671
7612,25638,4,True,1,0,18,0,120,0.464574
7613,25644,4,True,1,0,48,0,373,1.150525
7614,25664,4,True,1,0,26,0,257,0.619349
7615,25670,3,True,1,0,23,0,166,0.568555
7616,25670,4,True,1,0,23,0,167,0.559248
7617,25676,3,True,1,0,8,0,26,0.213961
7618,25678,3,False,2,134,275,0,3247,10.034658
7619,25685,4,True,1,0,8,0,26,0.218294
7620,25688,3,True,1,4,38,0,390,1.03451
7621,25689,4,True,1,4,36,0,436,0.969904
7622,25694,4,False,2,112,299,0,1302,10.018246
7623,25696,3,False,2,123,293,0,1008,10.018867
7624,25700,3,False,2,120,302,0,3538,10.013635
7625,25702,4,False,2,124,293,0,590,10.007916
7626,25704,3,False,2,120,293,0,1839,10.004497
7627,25705,3,False,2,113,290,0,3427,10.023796
7628,25712,3,True,1,0,8,0,71,0.216937
7629,25715,4,True,1,0,6,0,30,0.167257
7630,25716,3,True,1,0,8,0,71,0.219464
7631,25721,3,True,1,0,8,0,75,0.231203
7632,25721,4,True,1,0,6,0,30,0.18426
7633,25722,3,True,1,0,8,0,75,0.230722
7634,25723,4,True,1,0,6,0,30,0.18094
7635,25725,4,True,1,0,6,0,30,0.184304
7636,25733,3,True,1,0,8,0,71,0.236975
7637,25737,3,True,1,0,6,0,43,0.182804
7638,25739,4,True,1,0,6,0,30,0.168214
7639,25746,3,True,1,0,8,0,72,0.229088
7640,25748,3,True,1,0,8,0,72,0.236464
7641,25752,3,True,1,0,8,0,76,0.2139
7642,25753,3,True,1,0,8,0,76,0.211807
7643,25754,4,True,1,0,6,0,30,0.172402
7644,25755,3,True,1,0,8,0,76,0.21406
7645,25760,3,True,1,0,8,0,72,0.217402
7646,25761,3,True,1,0,8,0,72,0.21437
7647,25769,3,True,1,0,6,0,43,0.170123
7648,25774,3,True,1,0,6,0,43,0.167783
7649,25774,4,True,1,0,6,0,30,0.164837
7650,25775,4,False,2,121,291,0,2300,10.015842
7651,25777,4,True,1,0,18,0,176,0.455781
7652,25779,3,True,1,0,5,0,13,0.140473
7653,25779,4,True,1,74,173,0,1570,5.79693
7654,25783,3,False,2,109,315,0,1017,10.071596
7655,25784,3,False,2,128,286,0,1503,10.011478
7656,25790,3,False,2,118,292,0,683,10.003144
7657,25792,3,False,2,124,286,0,1881,10.05163
7658,25792,4,False,2,120,276,0,1796,10.111103
7659,25798,4,False,2,127,282,0,1953,10.003184
7660,25799,3,True,1,0,40,0,409,1.013542
7661,25801,3,False,2,116,298,0,1681,10.03016
7662,25802,3,False,2,120,303,0,1157,10.024266
7663,25803,4,False,2,117,304,0,1831,10.023998
7664,25804,3,False,2,117,304,0,1840,10.161422
7665,25807,3,True,1,0,34,0,362,0.900467
7666,25809,3,False,2,126,274,0,3389,10.043813
7667,25811,3,False,2,117,294,0,3756,10.042142
7668,25812,3,True,1,0,34,0,352,0.857528
7669,25814,4,True,1,0,34,0,376,0.884207
7670,25816,4,True,1,0,34,0,380,0.855243
7671,25818,3,True,1,0,3,0,8,0.095788
7672,25818,4,True,1,0,3,0,10,0.096822
7673,25819,4,True,1,0,8,0,64,0.218131
7674,25820,4,True,1,0,8,0,64,0.21489
7675,25822,3,True,1,0,6,0,25,0.173414
7676,25826,3,True,1,0,6,0,25,0.167529
7677,25826,4,True,1,0,8,0,64,0.229386
7678,25831,4,True,1,0,12,0,62,0.317735
7679,25834,4,True,1,0,12,0,62,0.331023
7680,25835,3,True,1,0,6,0,25,0.171362
7681,25837,3,True,1,0,6,0,25,0.166079
7682,25838,3,True,1,0,6,0,25,0.176484
7683,25840,4,True,1,0,8,0,68,0.217214
7684,25844,3,True,1,0,6,0,25,0.163428
7685,25844,4,True,1,0,12,0,63,0.329294
7686,25849,3,True,1,0,6,0,25,0.17647
7687,25851,4,True,1,0,8,0,64,0.225492
7688,25856,4,True,1,0,8,0,64,0.215818
7689,25859,3,True,1,0,6,0,25,0.168415
7690,25864,4,True,1,0,12,0,63,0.313568
7691,25866,4,True,1,0,12,0,63,0.314763
7692,25867,3,True,1,0,6,0,25,0.17068
7693,25868,4,True,1,0,6,0,38,0.168907
7694,25869,4,True,1,0,6,0,38,0.167249
7695,25871,4,True,1,0,6,0,38,0.173474
7696,25876,4,True,1,0,12,0,60,0.322753
7697,25880,3,True,1,0,6,0,25,0.174662
7698,25882,4,True,1,0,12,0,60,0.310174
7699,25886,3,True,1,0,6,0,25,0.174535
7700,25888,4,True,1,0,8,0,64,0.204765
7701,25892,4,True,1,0,12,0,61,0.318178
7702,25896,4,True,1,0,12,0,61,0.304089
7703,25915,4,True,1,0,8,0,64,0.217904
7704,25918,4,True,1,0,8,0,64,0.210854
7705,25923,3,True,1,0,6,0,25,0.166931
7706,25924,4,True,1,0,12,0,62,0.311121
7707,25928,4,True,1,0,12,0,62,0.302679
7708,25931,3,True,1,0,6,0,25,0.170729
7709,25931,4,True,1,0,6,0,38,0.16616
7710,25934,4,True,1,0,6,0,38,0.163218
7711,25937,3,True,1,0,6,0,25,0.166274
7712,25937,4,True,1,0,6,0,38,0.167351
7713,25946,3,True,1,0,6,0,25,0.162004
7714,25946,4,True,1,0,12,0,59,0.319434
7715,25947,3,False,2,72,227,0,1892,10.070858
7716,25949,3,False,2,222,522,0,3597,10.007943
7717,25950,3,True,1,0,31,0,308,0.32636
7718,25950,4,True,1,0,24,0,231,0.262416
7719,25954,3,False,2,249,557,0,9848,10.002495
7720,25960,4,True,1,0,37,0,376,0.434101
7721,25975,4,True,1,11,77,0,605,0.944389
7722,25978,3,True,1,0,25,0,317,0.272332
7723,25985,3,True,1,0,5,0,14,0.061409
7724,25989,3,False,2,294,631,0,4245,10.007545
7725,25989,4,True,1,2,43,0,410,0.501044
7726,25994,4,False,2,297,618,0,5268,10.008445
7727,26002,3,True,1,0,66,0,663,0.72016
7728,26005,3,True,1,0,33,0,250,0.362391
7729,26008,3,True,1,0,20,0,305,0.230069
7730,26009,4,True,1,0,12,0,67,0.141078
7731,26011,3,True,1,0,33,0,218,0.35856
7732,26014,4,True,1,0,47,0,477,0.528096
7733,26019,4,False,2,289,648,0,1687,10.008149
7734,26020,3,True,1,0,33,0,251,0.363627
7735,26023,3,False,2,295,655,0,2974,10.004108
7736,26024,4,True,1,55,133,0,1320,2.462166
7737,26025,3,True,1,0,33,0,218,0.369001
7738,26025,4,True,1,0,33,0,234,0.354968
7739,26028,4,False,2,238,526,0,2042,10.006783
7740,26029,3,True,1,2,43,0,392,1.071643
7741,26029,4,True,1,0,10,0,64,0.254993
7742,26030,3,False,2,135,293,0,1632,10.045405
7743,26039,3,True,1,0,10,0,47,0.290471
7744,26041,3,True,1,0,10,0,47,0.266899
7745,26042,3,True,1,0,11,0,70,0.283774
7746,26043,3,True,1,0,13,0,48,0.334399
7747,26046,4,True,1,0,14,0,81,0.358669
7748,26053,4,True,1,0,29,0,142,0.723288
7749,26058,3,True,1,0,10,0,47,0.267291
7750,26061,4,True,1,0,14,0,85,0.362391
7751,26062,4,False,2,128,291,0,2810,10.064596
7752,26067,3,True,1,0,10,0,46,0.272491
7753,26068,4,True,1,0,14,0,82,0.374618
7754,26069,4,True,1,0,14,0,82,0.36491
7755,26070,3,True,1,0,10,0,46,0.262068
7756,26071,3,True,1,0,10,0,46,0.263986
7757,26071,4,True,1,0,14,0,82,0.353995
7758,26072,3,True,1,0,11,0,71,0.297827
7759,26073,3,True,1,0,13,0,50,0.332259
7760,26074,3,True,1,0,10,0,47,0.260089
7761,26076,3,True,1,0,10,0,47,0.261885
7762,26078,3,True,1,0,10,0,47,0.25384
7763,26078,4,True,1,0,14,0,87,0.346457
7764,26080,3,True,1,0,10,0,47,0.259459
7765,26081,3,True,1,0,10,0,47,0.262581
7766,26082,3,True,1,0,11,0,71,0.285693
7767,26083,3,True,1,0,13,0,51,0.322044
7768,26084,4,True,1,0,14,0,88,0.358896
7769,26086,3,True,1,0,10,0,47,0.265203
7770,26086,4,True,1,0,14,0,84,0.353426
7771,26089,3,True,1,0,10,0,47,0.261861
7772,26090,3,True,1,0,10,0,47,0.26164
7773,26091,3,True,1,0,10,0,47,0.263267
7774,26097,3,True,1,0,10,0,47,0.263497
7775,26098,3,True,1,0,10,0,47,0.259531
7776,26098,4,True,1,0,14,0,88,0.357769
7777,26100,4,True,1,0,14,0,88,0.349351
7778,26102,4,False,2,128,292,0,2826,10.00664
7779,26119,4,True,1,0,14,0,153,0.366511
7780,26122,4,True,1,0,11,0,153,0.293228
7781,26123,4,True,1,0,11,0,93,0.287661
7782,26128,4,True,1,0,14,0,151,0.367847
7783,26130,4,True,1,0,14,0,151,0.372071
7784,26131,4,True,1,0,14,0,151,0.368134
7785,26134,3,True,1,0,29,0,140,0.746882
7786,26140,3,True,1,0,10,0,42,0.269752
7787,26140,4,True,1,0,14,0,154,0.374729
7788,26146,3,True,1,0,10,0,41,0.267734
7789,26147,4,True,1,0,14,0,151,0.362518
7790,26148,4,True,1,0,14,0,151,0.36185
7791,26149,4,True,1,0,14,0,151,0.362987
7792,26151,4,True,1,0,14,0,151,0.370234
7793,26152,3,True,1,0,10,0,41,0.267317
7794,26155,4,True,1,0,14,0,154,0.372406
7795,26160,3,True,1,0,17,0,209,0.447377
7796,26164,3,True,1,0,29,0,139,0.727417
7797,26167,3,True,1,0,10,0,42,0.251527
7798,26172,3,True,1,0,10,0,42,0.244866
7799,26175,3,True,1,0,17,0,209,0.449558
7800,26175,4,True,1,1,17,0,179,0.443204
7801,26176,4,True,1,1,17,0,179,0.473078
7802,26177,3,True,1,0,17,0,209,0.442334
7803,26177,4,True,1,1,17,0,179,0.451814
7804,26178,3,True,1,0,17,0,209,0.421054
7805,26181,4,True,1,1,17,0,179,0.437108
7806,26184,3,True,1,0,29,0,136,0.767788
7807,26184,4,True,1,0,14,0,122,0.357255
7808,26185,4,True,1,1,17,0,176,0.460067
7809,26187,3,True,1,0,10,0,41,0.26696
7810,26193,4,True,1,0,11,0,90,0.289976
7811,26194,3,True,1,9,32,0,259,1.019051
7812,26196,4,True,1,0,5,0,17,0.145632
7813,26199,3,True,1,1,86,0,886,2.286398
7814,26203,3,True,1,0,6,0,27,0.162294
7815,26205,3,True,1,4,50,0,821,1.307938
7816,26207,3,True,1,0,4,0,9,0.118462
7817,26209,3,True,1,0,3,0,3,0.101157
7818,26211,3,True,1,0,7,0,25,0.18735
7819,26215,4,True,1,0,23,0,208,0.563135
7820,26216,4,True,1,0,40,0,293,0.984565
7821,26219,3,True,1,0,36,0,281,0.904055
7822,26223,3,True,1,0,44,0,802,1.102986
7823,26223,4,True,1,0,39,0,512,1.000962
7824,26226,3,True,1,0,5,0,14,0.139369
7825,26226,4,True,1,0,4,0,16,0.115906
7826,26230,3,True,1,0,32,0,377,0.778361
7827,26235,4,True,1,45,174,0,1569,5.199024
7828,26240,3,True,1,0,6,0,16,0.172656
7829,26244,4,True,1,0,6,0,19,0.165405
7830,26245,3,True,1,0,3,0,3,0.095088
7831,26246,3,True,1,0,3,0,5,0.097979
7832,26247,4,True,1,0,3,0,5,0.095322
7833,26251,3,True,1,0,25,0,263,0.631922
7834,26251,4,True,1,0,48,0,377,1.196575
7835,26257,3,True,1,0,25,0,263,0.627874
7836,26260,3,True,1,0,25,0,275,0.628994
7837,26263,4,True,1,0,18,0,133,0.45122
7838,26266,4,True,1,0,22,0,183,0.554369
7839,26279,3,True,1,0,25,0,263,0.643405
7840,26285,4,True,1,0,33,0,268,0.876768
7841,26295,3,True,1,0,25,0,275,0.63009
7842,26306,4,True,1,0,7,0,26,0.19427
7843,26316,3,False,2,152,382,0,1569,10.015605
7844,26318,3,False,2,170,418,0,1562,10.012457
7845,26320,3,False,2,272,618,0,2152,10.037214
7846,26320,4,False,2,284,653,0,2267,10.0046
7847,26321,3,False,2,296,659,0,8094,10.002583
7848,26325,3,False,2,238,538,0,3598,10.000813
7849,26326,3,True,1,0,6,0,15,0.073678
7850,26328,3,False,2,301,660,0,2069,10.017519
7851,26331,3,False,2,292,641,0,4391,10.03446
7852,26335,3,True,1,0,31,0,414,0.335258
7853,26335,4,True,1,0,32,0,428,0.351946
7854,26348,3,False,2,305,646,0,3341,10.004066
7855,26348,4,False,2,305,649,0,3492,10.007368
7856,26349,4,False,2,260,555,0,3240,10.028327
7857,26350,3,False,2,285,607,0,3299,10.008376
7858,26351,4,False,2,278,595,0,3467,10.007808
7859,26354,3,False,2,303,636,0,4077,10.016709
7860,26356,3,False,2,299,644,0,3658,10.013547
7861,26356,4,False,2,280,607,0,3578,10.021041
7862,26362,4,False,2,212,483,0,1911,10.014358
7863,26365,4,False,2,116,297,0,1693,10.121306
7864,26366,3,False,2,172,419,0,2369,10.020069
7865,26366,4,False,2,127,295,0,1061,10.003889
7866,26369,3,False,2,126,280,0,3357,10.015463
7867,26374,3,False,2,117,286,0,2482,10.009905
7868,26375,4,True,1,0,34,0,366,0.868894
7869,26382,4,True,1,0,6,0,30,0.172849
7870,26384,4,True,1,0,6,0,30,0.166289
7871,26386,4,True,1,0,6,0,30,0.183633
7872,26387,3,True,1,0,8,0,71,0.216829
7873,26387,4,True,1,0,6,0,30,0.162577
7874,26389,4,True,1,0,6,0,30,0.162763
7875,26391,4,True,1,0,6,0,30,0.176771
7876,26394,3,True,1,0,8,0,75,0.22363
7877,26396,3,True,1,0,8,0,75,0.218271
7878,26398,4,True,1,0,6,0,30,0.17275
7879,26400,3,True,1,0,8,0,71,0.223046
7880,26402,4,True,1,0,6,0,30,0.170249
7881,26403,3,True,1,0,8,0,71,0.222833
7882,26403,4,True,1,0,6,0,30,0.168928
7883,26405,4,True,1,0,6,0,30,0.162627
7884,26406,3,True,1,0,6,0,43,0.17139
7885,26408,4,True,1,0,6,0,30,0.168958
7886,26418,3,True,1,0,8,0,71,0.217137
7887,26419,3,True,1,0,8,0,71,0.226317
7888,26419,4,True,1,0,6,0,30,0.170337
7889,26421,4,True,1,0,6,0,30,0.171775
7890,26422,4,True,1,0,6,0,30,0.168134
7891,26424,3,True,1,0,8,0,75,0.211545
7892,26426,4,True,1,0,6,0,30,0.171525
7893,26427,3,True,1,0,8,0,75,0.223137
7894,26428,3,True,1,0,8,0,75,0.210853
7895,26428,4,True,1,0,6,0,30,0.164265
7896,26432,3,True,1,0,8,0,71,0.227203
7897,26432,4,True,1,0,6,0,30,0.162315
7898,26433,4,True,1,0,6,0,30,0.168751
7899,26435,3,True,1,0,8,0,71,0.2306
7900,26435,4,True,1,0,6,0,30,0.181513
7901,26436,3,True,1,0,8,0,71,0.228765
7902,26437,3,True,1,0,6,0,43,0.178048
7903,26437,4,True,1,0,6,0,30,0.182371
7904,26444,3,True,1,0,6,0,43,0.183574
7905,26445,3,False,2,37,158,0,1541,10.135072
7906,26445,4,True,1,0,31,0,306,0.752273
7907,26447,4,False,2,59,204,0,1788,10.1194
7908,26448,3,True,1,0,31,0,308,0.760094
7909,26448,4,True,1,0,24,0,231,0.596717
7910,26459,3,True,1,64,139,0,452,4.980809
7911,26459,4,True,1,0,11,0,45,0.286634
7912,26471,4,False,2,121,314,0,1591,10.014467
7913,26474,3,True,1,2,43,0,392,1.073
7914,26475,4,False,2,115,311,0,1541,10.007813
7915,26478,3,True,1,0,33,0,287,0.802202
7916,26478,4,True,1,0,33,0,288,0.80601
7917,26483,3,True,1,0,5,0,15,0.142089
7918,26483,4,True,1,0,6,0,38,0.165836
7919,26484,4,False,2,123,288,0,2126,10.000351
7920,26485,4,False,2,125,279,0,2460,10.003435
7921,26487,3,True,1,0,34,0,236,0.889762
7922,26487,4,False,2,126,283,0,922,10.015872
7923,26492,3,False,2,78,274,0,1344,10.146765
7924,26492,4,False,2,78,273,0,1668,10.009971
7925,26493,3,True,1,0,33,0,250,0.825816
7926,26494,3,True,1,0,33,0,233,0.881349
7927,26499,3,True,1,0,67,0,673,1.727484
7928,26501,4,False,2,132,286,0,2396,10.077897
7929,26502,3,False,2,132,282,0,2526,10.070177
7930,26502,4,True,1,0,39,0,283,0.974911
7931,26503,3,True,1,0,8,0,29,0.222609
7932,26508,3,True,1,0,36,0,400,0.924333
7933,26511,3,True,1,0,34,0,269,0.828712
7934,26512,3,True,1,0,41,0,295,1.005479
7935,26513,3,True,1,0,49,0,329,1.196069
7936,26516,4,False,2,134,280,0,2159,10.045022
7937,26523,3,True,1,0,25,0,124,0.684984
7938,26524,3,True,1,0,21,0,106,0.532133
7939,26526,3,True,1,0,22,0,112,0.580484
7940,26528,4,True,1,0,12,0,88,0.319882
7941,26530,3,True,1,0,24,0,126,0.635805
7942,26535,3,True,1,0,25,0,124,0.633575
7943,26537,3,True,1,0,25,0,124,0.648345
7944,26539,4,True,1,0,29,0,142,0.747263
7945,26543,4,True,1,0,14,0,82,0.372649
7946,26548,3,True,1,0,11,0,163,0.285915
7947,26552,4,True,1,0,14,0,85,0.355307
7948,26556,4,True,1,0,14,0,86,0.35582
7949,26557,4,True,1,0,14,0,86,0.360666
7950,26559,4,False,2,135,298,0,2527,10.016604
7951,26560,3,True,1,0,13,0,49,0.307559
7952,26563,4,True,1,0,14,0,82,0.328832
7953,26564,3,True,1,0,10,0,47,0.254649
7954,26566,3,True,1,0,10,0,47,0.245314
7955,26566,4,True,1,0,14,0,86,0.355749
7956,26568,3,True,1,0,10,0,47,0.252057
7957,26570,4,True,1,0,29,0,140,0.762544
7958,26572,3,True,1,0,10,0,46,0.243906
7959,26573,3,True,1,0,10,0,46,0.2421
7960,26573,4,True,1,0,14,0,79,0.3892
7961,26574,4,True,1,0,14,0,80,0.366943
7962,26576,3,True,1,0,10,0,46,0.273862
7963,26579,4,False,2,132,286,0,2235,10.035165
7964,26581,3,True,1,0,17,0,214,0.456914
7965,26582,4,True,1,0,14,0,83,0.36242
7966,26583,4,True,1,0,14,0,80,0.375287
7967,26587,4,True,1,0,14,0,84,0.388265
7968,26590,3,True,1,0,13,0,48,0.350851
7969,26590,4,True,1,0,29,0,142,0.678949
7970,26591,4,True,1,0,14,0,85,0.358862
7971,26593,3,True,1,0,10,0,47,0.288104
7972,26600,3,True,1,0,13,0,48,0.338953
7973,26604,4,True,1,0,14,0,82,0.355284
7974,26609,4,False,2,139,310,0,2442,10.010995
7975,26610,3,True,1,0,13,0,45,0.317098
7976,26613,3,True,1,0,10,0,46,0.247866
7977,26614,4,True,1,0,14,0,79,0.32904
7978,26620,4,True,1,9,32,0,276,1.03547
7979,26621,4,True,1,0,8,0,47,0.208545
7980,26623,3,True,1,0,19,0,87,0.503535
7981,26624,3,False,2,166,395,0,999,10.185483
7982,26630,4,True,1,0,19,0,166,0.212014
7983,26638,4,True,1,0,3,0,5,0.04223
7984,26640,3,True,1,0,23,0,206,0.25368
7985,26642,3,True,1,0,23,0,210,0.258088
7986,26648,3,True,1,0,5,0,10,0.064078
7987,26650,3,True,1,0,5,0,10,0.066341
7988,26652,4,True,1,0,4,0,8,0.053602
7989,26654,4,True,1,0,30,0,291,0.331917
7990,26656,3,True,1,0,30,0,335,0.319649
7991,26659,4,True,1,0,34,0,388,0.369161
7992,26669,3,True,1,0,18,0,114,0.203647
7993,26670,4,True,1,0,63,0,538,0.682631
7994,26673,4,True,1,0,63,0,421,0.69465
7995,26677,4,True,1,0,22,0,191,0.245565
7996,26680,3,True,1,0,18,0,119,0.200629
7997,26680,4,True,1,0,18,0,120,0.2025
7998,26686,3,True,1,0,48,0,372,0.520636
7999,26700,3,True,1,0,25,0,277,0.280533
8000,26706,3,True,1,0,26,0,229,0.290668
8001,26707,3,True,1,0,25,0,265,0.278967
8002,26707,4,True,1,0,26,0,257,0.294697
8003,26710,4,True,1,0,38,0,300,0.420165
8004,26719,4,True,1,0,8,0,27,0.096354
8005,26721,3,True,1,0,28,0,556,0.313943
8006,26728,4,True,1,0,8,0,26,0.097772
8007,26735,3,True,1,4,36,0,353,0.442336
8008,26736,3,False,2,254,582,0,1492,10.055559
8009,26739,4,False,2,124,316,0,1529,10.012159
8010,26740,3,True,1,0,7,0,15,0.182264
8011,26741,4,False,2,128,319,0,1525,10.001795
8012,26745,3,False,2,120,307,0,3917,10.013188
8013,26746,4,False,2,132,302,0,1586,10.023844
