fault_index,gate_id,fault_val,ok,attempts_used,precheck_success,precheck_attempts,precheck_pi_assignments,ai_backtracks,classic_ok,classic_backtracks,ai_less_backtracks,ai_error,time_s,classic_time_s
1283,6275,3,True,1,False,1,4,0,True,0,False,,0.1674,0.097
1284,6279,4,True,1,False,1,4,0,True,0,False,,0.3149,0.2828
1285,6283,3,True,1,False,1,1,0,True,0,False,,0.3344,0.2847
1286,6292,3,True,1,False,1,0,0,True,0,False,,1.0378,0.8237
1287,6295,3,True,1,False,1,0,0,True,0,False,,1.5879,1.3972
1288,6295,4,False,1,False,1,0,153,False,153,,,10.2064,10.0133
1289,6298,3,True,1,False,1,4,0,True,0,False,,0.6118,0.7606
1290,6300,3,True,1,False,1,4,0,True,0,False,,0.6646,0.7751
1291,6303,3,True,1,False,1,4,0,True,0,False,,0.7261,1.3636
1292,6311,3,True,1,False,1,0,0,True,0,False,,1.4892,1.399
1293,6315,3,False,1,False,1,0,142,False,143,,,10.0373,10.0312
1294,6323,4,False,1,False,1,5,150,False,149,,,10.107,10.014
1295,6326,4,True,1,False,1,5,0,True,0,False,,0.5955,0.5257
1296,6329,4,True,1,False,1,5,0,True,0,False,,0.5391,0.4877
1297,6330,3,False,1,False,1,5,146,False,146,,,10.0794,10.0144
1298,6343,3,False,1,False,1,0,139,False,139,,,10.0969,10.0132
1299,6348,3,False,1,False,1,0,148,False,149,,,10.0708,10.0115
1300,6356,3,True,1,False,1,4,0,False,149,True,,0.7881,10.0022
1301,6360,4,False,1,False,1,0,147,False,150,,,10.0503,10.0507
1302,6377,3,True,1,False,1,4,91,True,0,False,,6.1429,1.4053
1303,6377,4,False,1,False,1,0,156,False,156,,,10.0397,10.0037
1304,6380,3,False,1,False,1,0,158,False,158,,,10.043,10.0087
1305,6381,4,True,1,False,1,4,7,True,99,True,,1.5063,6.7143
1306,6384,4,False,1,False,1,4,145,False,142,,,10.09,10.0476
1307,6390,4,True,1,False,1,0,0,True,0,False,,0.6062,0.5673
1308,6396,4,False,1,False,1,5,153,False,154,,,10.0562,10.0227
1309,6397,3,True,1,False,1,4,0,True,0,False,,0.7009,1.3848
1310,6401,3,True,1,False,1,4,0,False,138,True,,0.8705,10.0504
1311,6405,4,True,1,False,1,0,0,True,0,False,,0.5003,0.4563
1312,6409,4,True,1,False,1,5,0,True,0,False,,0.616,0.5438
1313,6410,4,True,1,False,1,5,0,True,0,False,,0.607,0.5436
1314,6417,4,True,1,False,1,0,0,True,0,False,,0.4132,0.3848
1315,6419,4,True,1,False,1,0,0,True,0,False,,0.3842,0.3412
1316,6432,3,False,1,False,1,4,155,False,142,,,10.0823,10.0182
1317,6434,3,True,1,False,1,4,0,False,146,True,,0.6898,10.005
1318,6436,3,False,1,False,1,5,149,False,149,,,10.0813,10.0051
1319,6437,4,True,1,False,1,5,0,True,0,False,,0.5975,0.5093
1320,6438,4,True,1,False,1,5,0,True,0,False,,0.5732,0.4993
1321,6448,4,True,1,False,1,0,0,True,0,False,,0.5429,0.5099
1322,6449,3,False,1,False,1,0,142,False,142,,,10.0639,10.0191
1323,6452,3,True,1,False,1,0,0,True,0,False,,1.4568,1.3985
1324,6454,4,True,1,False,1,0,0,True,0,False,,0.4786,0.4449
1325,6455,3,True,1,False,1,0,0,True,0,False,,0.8985,0.8254
1326,6459,3,True,1,False,1,0,0,True,0,False,,1.4184,1.4118
1327,6459,4,False,1,False,1,0,151,False,149,,,10.0673,10.0023
1328,6463,3,True,1,False,1,0,0,True,0,False,,0.9371,0.8656
1329,6463,4,True,1,False,1,0,0,True,0,False,,0.5158,0.4711
1330,6476,3,True,1,False,1,0,0,True,0,False,,1.492,1.3877
1331,6478,3,True,1,False,1,4,0,True,0,False,,0.6989,0.7756
1332,6479,3,True,1,False,1,4,0,True,0,False,,0.6791,0.8136
1333,6485,3,True,1,False,1,4,0,True,0,False,,0.6625,0.7989
1334,6494,3,True,1,False,1,4,0,True,0,False,,0.6688,0.7724
1335,6497,3,True,1,False,1,4,0,False,142,True,,0.6826,10.0158
1336,6501,4,True,1,False,1,2,0,True,0,False,,0.6767,0.631
1337,6506,4,False,1,False,1,5,152,False,150,,,10.1072,10.0108
1338,6511,3,True,1,False,1,5,0,True,0,False,,1.4845,1.3891
1339,6513,4,False,1,False,1,0,152,False,150,,,10.0657,10.0203
1340,6517,3,True,1,False,1,4,83,False,139,True,,5.8939,10.0154
1341,6523,3,True,1,False,1,5,0,True,0,False,,0.164,0.1148
1342,6531,4,True,1,False,1,3,0,True,0,False,,0.1771,0.1167
1343,6533,3,True,1,True,1,6,0,True,0,False,,0.0657,0.0554
1344,6535,3,True,1,False,1,4,0,True,0,False,,0.583,0.4861
1345,6536,4,True,1,False,1,33,0,True,0,False,,0.7614,0.7189
1346,6543,4,True,1,False,1,6,0,True,0,False,,0.1847,0.096
1347,6548,4,True,1,False,1,0,11,True,11,False,,1.2383,1.1812
1348,6551,4,True,1,False,1,0,0,True,0,False,,0.4624,0.4246
1349,6556,4,True,1,False,1,0,11,True,11,False,,1.1829,1.195
1350,6559,3,False,1,False,1,3,148,False,138,,,10.0553,10.0073
1351,6561,3,True,1,False,1,3,0,True,0,False,,0.7658,1.0198
1352,6562,4,True,1,False,1,0,0,True,0,False,,0.4604,0.4283
1353,6565,3,True,1,False,1,3,6,True,6,False,,1.1988,1.5172
1354,6579,3,True,1,False,1,1,0,True,0,False,,0.6091,0.5396
1355,6580,3,True,1,False,1,1,0,True,0,False,,0.5699,0.5438
1356,6581,3,True,1,False,1,1,0,True,0,False,,0.7595,0.7154
1357,6591,4,True,1,False,1,4,0,True,0,False,,0.5002,0.4108
1358,6600,3,True,1,False,1,4,0,True,0,False,,0.841,0.7485
1359,6603,4,True,1,False,1,0,0,True,0,False,,0.5415,0.4333
1360,6605,4,True,1,False,1,0,0,True,0,False,,0.5283,0.4548
1361,6609,4,True,1,False,1,4,0,True,0,False,,0.4876,0.4555
1362,6612,3,False,1,False,1,4,159,False,157,,,10.0486,10.0046
1363,6634,3,False,1,False,1,0,135,False,138,,,10.1163,10.0005
1364,6635,3,False,1,False,1,0,138,False,138,,,10.1146,10.0459
1365,6638,4,True,1,False,1,0,0,True,0,False,,0.4692,0.4295
1366,6641,3,True,1,False,1,4,0,False,159,True,,0.54,10.0638
1367,6643,4,True,1,False,1,0,0,True,0,False,,0.451,0.4497
1368,6644,3,True,1,False,1,4,0,True,0,False,,0.5271,0.6924
1369,6647,3,True,1,False,1,0,0,True,0,False,,0.4214,0.3991
1370,6647,4,False,1,False,1,0,151,False,145,,,10.1061,10.0001
1371,6652,3,True,1,False,1,1,0,True,0,False,,0.4671,0.4318
1372,6657,4,True,1,False,1,5,0,True,0,False,,0.4642,0.4253
1373,6658,4,True,1,False,1,5,0,True,0,False,,0.4452,0.4116
1374,6660,4,True,1,False,1,5,0,True,0,False,,0.3447,0.3139
1375,6669,3,False,1,False,1,5,135,False,138,,,10.1242,10.0107
1376,6674,4,True,1,False,1,0,0,True,0,False,,0.6666,0.4435
1377,6687,4,True,1,False,1,5,0,True,10,True,,0.2461,0.8103
1378,6694,4,True,1,False,1,0,0,True,0,False,,0.4674,0.4524
1379,6702,4,False,1,False,1,2,3,True,0,,,10.0669,0.2191
1380,6717,3,True,1,False,1,1,0,True,0,False,,1.0693,1.0582
1381,6718,4,True,1,False,1,2,0,True,0,False,,1.0425,0.9867
1382,6722,4,True,1,False,1,4,0,True,0,False,,1.4054,1.3593
1383,6729,4,True,1,False,1,4,0,True,0,False,,0.4734,0.4028
1384,6732,3,True,1,False,1,1,0,True,0,False,,0.4938,0.4632
1385,6735,3,True,1,False,1,1,0,True,0,False,,1.0737,1.028
1386,6737,3,True,1,False,1,1,0,True,0,False,,0.2979,0.2731
1387,6738,3,True,1,False,1,1,0,True,0,False,,0.3618,0.315
1388,6740,4,True,1,False,1,4,0,True,0,False,,0.786,0.7562
1389,6766,4,True,1,False,1,1,0,True,0,False,,1.6477,1.616
1390,6768,4,True,1,False,1,0,0,True,0,False,,0.2007,0.1475
1391,6773,3,True,1,False,1,1,0,True,0,False,,0.2169,0.1827
1392,6778,3,True,1,False,1,2,0,True,0,False,,0.2067,0.1497
1393,6794,3,True,1,False,1,1,0,True,0,False,,0.0934,0.0575
1394,6802,3,True,1,False,1,1,0,True,0,False,,0.0949,0.0586
1395,6802,4,True,1,True,1,4,0,True,0,False,,0.0346,0.1009
1396,6804,3,True,1,False,1,1,0,True,0,False,,0.0945,0.0572
1397,6804,4,True,1,True,1,4,0,True,0,False,,0.0343,0.1
1398,6809,4,True,1,True,1,4,0,True,0,False,,0.034,0.0992
1399,6812,3,True,1,False,1,1,0,True,0,False,,0.0944,0.0563
1400,6815,4,True,1,True,1,3,0,True,0,False,,0.039,0.0604
1401,6825,4,True,1,True,1,3,0,True,0,False,,0.0395,0.056
1402,6835,3,True,1,True,1,3,0,True,0,False,,0.0391,0.0987
1403,6839,3,True,1,True,1,3,0,True,0,False,,0.0398,0.0974
1404,6840,4,True,1,True,1,3,0,True,0,False,,0.0391,0.0566
1405,6848,4,True,1,False,1,2,6,True,6,False,,0.9179,0.879
1406,6854,3,True,1,False,1,1,2,True,2,False,,0.6429,0.6291
1407,6856,3,True,1,False,1,1,4,True,4,False,,0.8967,0.8472
1408,6859,3,False,1,False,1,1,160,False,160,,,10.0491,10.0155
1409,6868,4,True,1,False,1,2,0,True,0,False,,0.5064,0.4656
1410,6870,4,True,1,False,1,2,0,True,0,False,,0.5019,0.4607
1411,6878,4,False,1,False,1,2,157,False,158,,,10.0373,10.0193
1412,6881,3,False,1,False,1,1,158,False,159,,,10.0495,10.0154
1413,6886,4,True,1,False,1,2,0,True,0,False,,0.5026,0.466
1414,6901,3,True,1,False,1,3,0,True,0,False,,0.5301,0.4827
1415,6905,4,True,1,False,1,3,0,True,0,False,,0.5313,0.507
1416,6908,3,True,1,False,1,3,0,True,0,False,,0.5272,0.4889
1417,6909,3,False,1,False,1,3,158,False,158,,,10.0532,10.0255
1418,6909,4,False,1,False,1,3,158,False,159,,,10.0788,10.0367
1419,6917,3,False,1,False,1,3,160,False,157,,,10.07,10.0094
1420,6918,4,False,1,False,1,3,158,False,157,,,10.0819,10.0131
1421,6923,3,False,1,False,1,3,157,False,157,,,10.078,10.0069
1422,6926,3,True,1,False,1,3,0,True,0,False,,0.5797,0.4908
1423,6933,3,True,1,False,1,4,0,True,0,False,,0.1377,0.077
1424,6937,3,True,1,False,1,3,0,True,0,False,,0.1339,0.0965
1425,6938,4,True,1,False,1,1,0,True,0,False,,0.1353,0.0994
1426,6950,4,True,1,False,1,0,0,True,0,False,,0.647,0.3876
1427,6952,4,True,1,False,1,0,0,True,0,False,,0.6606,0.3786
1428,6956,4,False,1,False,1,0,130,False,129,,,10.0628,10.0038
1429,6965,4,False,1,False,1,0,148,False,148,,,10.2199,10.0156
1430,6975,4,False,1,False,1,4,140,False,146,,,10.1046,10.0007
1431,6977,3,True,1,False,1,0,24,True,24,False,,2.2044,2.1386
1432,6978,3,True,1,False,1,0,15,True,15,False,,1.6228,1.616
1433,6985,3,False,1,False,1,0,137,False,137,,,10.037,10.0424
1434,6993,3,False,1,False,1,4,146,False,144,,,10.111,10.0368
1435,6995,4,False,1,False,1,0,152,False,152,,,10.054,10.0286
1436,6999,3,False,1,False,1,4,135,False,133,,,10.1113,10.0317
1437,7001,3,False,1,False,1,4,146,False,143,,,10.0815,10.0075
1438,7007,4,True,1,False,1,0,24,True,24,False,,2.085,2.1062
1439,7012,3,False,1,False,1,4,130,False,125,,,10.068,10.0119
1440,7013,4,True,1,False,1,0,24,True,24,False,,2.1964,2.1659
1441,7016,3,False,1,False,1,4,135,False,133,,,10.0736,10.0164
1442,7017,4,True,1,False,1,0,28,True,28,False,,2.322,2.2681
1443,7021,4,False,1,False,1,5,143,False,144,,,10.0839,10.0357
1444,7022,3,False,1,False,1,4,146,False,135,,,10.0815,10.0693
1445,7024,3,False,1,False,1,4,133,False,134,,,10.0829,10.0264
1446,7025,3,False,1,False,1,4,143,False,146,,,10.0888,10.0522
1447,7032,4,True,1,False,1,0,14,True,14,False,,1.5739,1.5025
1448,7037,4,False,1,False,1,4,147,False,147,,,10.1017,10.014
1449,7047,3,False,1,False,1,0,130,False,134,,,10.1168,10.0833
1450,7047,4,False,1,False,1,0,137,False,137,,,10.0899,10.0504
1451,7055,3,False,1,False,1,0,138,False,136,,,10.138,10.0267
1452,7071,3,False,1,False,1,5,155,False,158,,,10.1202,10.0292
1453,7076,4,True,1,False,1,1,127,True,127,False,,7.9434,7.9417
1454,7082,3,True,1,False,1,0,0,True,0,False,,0.3509,0.2706
1455,7084,3,True,1,False,1,1,90,True,90,False,,6.0755,6.0214
1456,7088,4,True,1,False,1,2,0,True,0,False,,0.5519,0.4981
1457,7090,4,True,1,False,1,4,0,True,0,False,,0.8326,0.7942
1458,7098,3,True,1,False,1,5,0,True,2,True,,0.3141,0.3884
1459,7104,3,True,1,False,1,1,0,True,0,False,,0.5955,0.5701
1460,7105,3,True,1,False,1,1,0,True,0,False,,0.5925,0.5579
1461,7111,4,True,1,False,1,2,115,True,115,False,,7.5087,7.4713
1462,7119,4,True,1,False,1,2,115,True,115,False,,7.5684,7.4107
1463,7132,3,True,1,False,1,1,0,True,0,False,,0.5929,0.5533
1464,7138,4,True,1,False,1,3,0,True,0,False,,0.6398,0.5839
1465,7146,3,True,1,False,1,3,115,True,115,False,,7.5586,7.455
1466,7153,3,True,1,False,1,3,115,True,115,False,,7.5756,7.4557
1467,7166,3,True,1,False,1,3,0,True,0,False,,0.6338,0.5734
1468,7169,4,True,1,True,1,2,0,True,0,False,,0.0438,0.1006
1469,7170,4,True,1,True,1,4,0,True,0,False,,0.0559,0.0986
1470,7171,4,True,1,True,1,4,0,True,0,False,,0.057,0.0989
1471,7186,3,False,1,False,1,3,158,False,158,,,10.0755,10.0154
1472,7192,3,True,1,True,1,5,0,True,0,False,,0.0584,0.0775
1473,7200,4,True,1,False,1,1,0,True,0,False,,0.4563,0.421
1474,7211,3,True,1,False,1,0,0,True,0,False,,0.2299,0.2038
1475,7230,4,False,1,False,1,0,151,False,146,,,10.15,10.008
1476,7231,3,True,1,False,1,4,0,True,0,False,,0.7321,0.8145
1477,7238,3,True,1,False,1,4,0,True,0,False,,0.7387,1.3968
1478,7248,3,True,1,False,1,5,0,False,148,True,,0.9742,10.0109
1479,7250,3,True,1,False,1,5,0,False,135,True,,0.7967,10.0404
1480,7253,4,True,1,False,1,0,0,True,0,False,,0.6996,0.4883
1481,7254,3,True,1,False,1,5,0,False,146,True,,0.751,10.0066
1482,7254,4,True,1,False,1,0,0,True,0,False,,0.6521,0.4625
1483,7257,4,False,1,False,1,0,149,False,153,,,10.0749,10.0391
1484,7260,4,False,1,False,1,0,154,False,154,,,10.0873,10.0148
1485,7262,4,True,1,False,1,0,102,True,102,False,,7.0491,7.0431
1486,7269,4,False,1,False,1,0,159,False,159,,,10.0891,10.013
1487,7270,3,False,1,False,1,4,145,False,145,,,10.0943,10.0466
1488,7270,4,False,1,False,1,0,152,False,150,,,10.1098,10.0324
1489,7272,3,True,1,False,1,4,0,False,148,True,,0.9049,10.1236
1490,7282,3,True,1,False,1,4,0,False,149,True,,0.739,10.0048
1491,7289,4,True,1,False,1,0,56,True,56,False,,4.104,4.0628
1492,7290,4,True,1,False,1,0,58,True,58,False,,4.2284,4.1915
1493,7293,3,False,1,False,1,4,156,True,0,,,10.1389,0.796
1494,7295,4,False,1,False,1,0,151,False,151,,,10.0597,10.0088
1495,7301,3,False,1,False,1,4,159,True,0,,,10.1095,1.371
1496,7301,4,False,1,False,1,0,152,False,155,,,10.0542,10.0354
1497,7302,3,False,1,False,1,4,143,False,142,,,10.1192,10.0023
1498,7304,3,True,1,False,1,4,0,False,148,True,,0.7788,10.1258
1499,7310,3,False,1,False,1,4,144,False,145,,,10.0993,10.0191
1500,7312,4,True,1,False,1,0,0,True,0,False,,0.538,0.4789
1501,7324,3,False,1,False,1,4,156,True,0,,,10.0872,1.3639
1502,7326,4,False,1,False,1,0,153,False,153,,,10.0774,10.0338
1503,7327,4,False,1,False,1,0,152,False,151,,,10.0934,10.0045
1504,7330,4,False,1,False,1,0,161,False,154,,,10.2184,10.0179
1505,7336,4,True,1,False,1,5,0,True,0,False,,0.5051,0.4433
1506,7337,4,False,1,False,1,4,156,False,160,,,10.0541,10.0143
1507,7340,4,True,1,False,1,0,0,True,0,False,,0.6873,0.5725
1508,7342,4,True,1,False,1,0,0,True,0,False,,0.5547,0.4521
1509,7350,4,True,1,False,1,0,0,True,0,False,,0.6794,0.599
1510,7354,4,True,1,False,1,0,0,True,0,False,,0.6496,0.5666
1511,7363,4,True,1,False,1,0,0,True,0,False,,1.1709,0.9429
1512,7365,4,True,1,False,1,0,0,True,0,False,,0.7911,0.5127
1513,7368,3,True,1,False,1,0,0,True,0,False,,0.6268,0.4694
1514,7369,4,True,1,False,1,0,0,True,0,False,,0.7258,0.409
1515,7371,3,False,1,False,1,3,148,False,151,,,10.0699,10.0118
1516,7373,4,True,1,False,1,0,0,True,0,False,,1.1277,0.8726
1517,7377,3,False,1,False,1,4,141,False,148,,,10.1111,10.1096
1518,7378,4,True,1,False,1,0,0,True,0,False,,0.596,0.4901
1519,7380,4,False,1,False,1,0,150,False,150,,,10.0909,10.0111
1520,7385,3,True,1,False,1,4,0,False,148,True,,0.7462,10.119
1521,7386,3,True,1,False,1,4,0,False,135,True,,0.7422,10.0194
1522,7388,3,False,1,False,1,4,161,False,144,,,10.0942,10.0139
1523,7394,3,True,1,False,1,0,0,True,0,False,,1.0969,0.8397
1524,7395,4,True,1,False,1,0,0,True,0,False,,0.6001,0.4825
1525,7396,4,True,1,False,1,0,0,True,0,False,,0.5644,0.4427
1526,7397,3,True,1,False,1,0,0,True,0,False,,1.5923,1.3884
1527,7398,3,True,1,False,1,0,0,True,0,False,,1.6163,1.3925
1528,7399,3,True,1,False,1,4,0,True,0,False,,0.7274,0.8351
1529,7408,4,True,1,False,1,5,0,True,0,False,,0.6873,0.6068
1530,7416,3,True,1,False,1,3,0,True,0,False,,0.6665,0.7933
1531,7427,3,True,1,False,1,3,0,False,141,True,,0.6506,10.0171
1532,7429,3,True,1,False,1,3,0,True,0,False,,0.6679,1.4069
1533,7436,4,True,1,False,1,0,0,True,0,False,,0.4244,0.3848
1534,7438,3,True,1,False,1,4,0,True,0,False,,0.7387,1.3776
1535,7444,4,False,1,False,1,0,160,False,160,,,10.2075,10.1298
1536,7448,4,True,1,False,1,6,0,True,0,False,,0.1834,0.1196
1537,7453,3,True,1,True,1,4,0,True,0,False,,0.0485,0.078
1538,7453,4,True,1,True,1,4,0,True,0,False,,0.0499,0.0345
1539,7456,4,True,1,True,1,4,0,True,0,False,,0.0496,0.0495
1540,7470,4,True,1,True,1,4,0,True,0,False,,0.0516,0.0363
1541,7472,4,True,1,True,1,4,0,True,0,False,,0.05,0.0357
1542,7473,4,True,1,True,1,4,0,True,0,False,,0.0505,0.0362
1543,7475,3,True,1,True,1,4,0,True,0,False,,0.0496,0.0877
1544,7477,4,True,1,True,1,4,0,True,0,False,,0.0519,0.0398
1545,7480,3,True,1,True,1,4,0,True,0,False,,0.05,0.0772
1546,7492,4,True,1,True,1,4,0,True,0,False,,0.034,0.0995
1547,7509,4,True,1,True,1,4,0,True,0,False,,0.0339,0.0993
1548,7511,3,True,1,False,1,1,0,True,0,False,,0.115,0.0789
1549,7512,3,True,1,False,1,1,0,True,0,False,,0.1146,0.0787
1550,7513,3,True,1,False,1,1,0,True,0,False,,0.1159,0.0771
1551,7516,4,True,1,True,1,4,0,True,0,False,,0.0339,0.0994
1552,7528,3,True,1,False,1,1,0,True,0,False,,0.1138,0.078
1553,7531,3,True,1,False,1,1,0,True,0,False,,0.1144,0.0788
1554,7535,3,True,1,False,1,1,0,True,0,False,,0.1151,0.0778
1555,7540,4,True,1,True,1,4,0,True,0,False,,0.0338,0.0994
1556,7548,3,True,1,False,1,1,0,True,0,False,,0.1146,0.078
1557,7552,3,True,1,False,1,6,0,True,0,False,,0.5966,0.199
1558,7553,4,True,1,False,1,5,0,True,0,False,,0.2179,0.179
1559,7554,3,True,1,False,1,6,0,True,0,False,,0.5873,0.199
1560,7554,4,True,1,False,1,5,0,True,0,False,,0.2179,0.1796
1561,7555,4,True,1,False,1,5,0,True,0,False,,0.2397,0.1864
1562,7560,4,True,1,False,1,5,0,True,0,False,,0.2456,0.1574
1563,7566,4,True,1,False,1,5,0,True,0,False,,0.5687,0.4932
1564,7589,3,True,1,False,1,3,17,True,6,False,,1.8906,1.5329
1565,7594,3,False,1,False,1,3,147,False,134,,,10.0987,10.0033
1566,7595,3,True,1,False,1,3,0,True,47,True,,0.6826,3.5436
1567,7600,4,True,1,False,1,5,0,True,0,False,,0.377,0.3014
1568,7601,3,True,1,False,1,4,0,True,0,False,,0.8023,0.728
1569,7602,4,True,1,False,1,5,0,True,0,False,,0.5204,0.4517
1570,7604,4,True,1,False,1,0,0,True,0,False,,0.4489,0.4244
1571,7606,4,True,1,False,1,0,0,True,0,False,,0.4479,0.42
1572,7612,3,False,1,False,1,4,161,False,139,,,10.0838,10.0257
1573,7617,3,True,1,False,1,4,0,True,0,False,,0.6031,0.7336
1574,7622,3,True,1,False,1,4,28,False,154,True,,2.3394,10.0062
1575,7635,4,True,1,False,1,0,1,True,1,False,,0.5101,0.4827
1576,7642,3,True,1,False,1,0,1,True,1,False,,0.5225,0.4842
1577,7643,3,True,1,False,1,0,1,True,1,False,,0.5225,0.4897
1578,7644,3,True,1,False,1,0,1,True,1,False,,0.5272,0.4835
1579,7652,3,True,1,False,1,1,0,True,0,False,,0.8106,0.7858
1580,7658,3,True,1,False,1,1,0,True,0,False,,0.7708,0.7332
1581,7668,4,True,1,False,1,0,11,True,11,False,,1.1503,1.1261
1582,7670,3,False,1,False,1,3,155,False,139,,,10.0538,10.0179
1583,7671,3,False,1,False,1,3,155,False,139,,,10.084,10.038
1584,7673,4,True,1,False,1,0,0,True,0,False,,0.4373,0.3974
1585,7691,3,True,1,False,1,1,0,True,0,False,,0.7682,0.741
1586,7692,4,True,1,False,1,5,0,True,0,False,,0.4838,0.4532
1587,7707,4,True,1,False,1,0,0,True,0,False,,0.4519,0.4476
1588,7713,3,True,1,False,1,3,0,True,0,False,,0.7205,1.0092
1589,7719,4,True,1,False,1,0,0,True,0,False,,0.4457,0.401
1590,7720,3,True,1,False,1,0,0,True,0,False,,0.8079,0.697
1591,7725,4,True,1,False,1,0,0,True,0,False,,0.4275,0.4004
1592,7726,4,True,1,False,1,0,0,True,0,False,,0.4602,0.3989
1593,7735,4,True,1,False,1,0,1,True,1,False,,0.6129,0.5369
1594,7749,3,True,1,False,1,0,10,True,10,False,,1.5375,1.4128
1595,7749,4,True,1,False,1,0,1,True,1,False,,0.6817,0.5287
1596,7751,3,True,1,False,1,4,8,True,8,False,,0.9785,0.9292
1597,7764,3,True,1,False,1,0,6,True,6,False,,1.7423,1.5012
1598,7765,3,False,1,False,1,0,149,False,149,,,10.2356,10.0092
1599,7768,4,True,1,False,1,0,0,True,0,False,,0.684,0.4674
1600,7770,3,True,1,False,1,0,47,True,47,False,,3.8181,3.5908
1601,7779,4,True,1,False,1,0,0,True,0,False,,0.2519,0.2241
1602,7781,4,True,1,False,1,0,0,True,0,False,,0.3078,0.2057
1603,7789,3,True,1,False,1,2,0,True,0,False,,0.5061,0.4503
1604,7793,4,True,1,False,1,3,0,True,0,False,,0.5215,0.4691
1605,7795,4,True,1,False,1,3,0,True,0,False,,0.4913,0.4475
1606,7810,4,True,1,False,1,2,0,True,0,False,,1.0088,0.975
1607,7812,4,True,1,False,1,2,0,True,0,False,,0.3223,0.2644
1608,7820,4,True,1,False,1,2,0,True,0,False,,0.7086,0.6665
1609,7822,3,True,1,False,1,1,0,True,0,False,,0.5527,0.5219
1610,7835,3,True,1,False,1,0,0,True,0,False,,0.2079,0.1822
1611,7839,4,True,1,False,1,1,0,True,0,False,,0.1991,0.1628
1612,7840,4,True,1,False,1,2,0,True,0,False,,0.201,0.1623
1613,7843,4,True,1,False,1,2,0,True,0,False,,0.1775,0.1425
1614,7848,4,True,1,False,1,8,6,True,6,False,,1.0765,1.0064
1615,7852,3,True,1,False,1,1,90,True,90,False,,5.8902,5.7978
1616,7861,3,True,1,False,1,2,4,True,4,False,,0.8536,0.8182
1617,7863,4,True,1,True,1,34,0,True,0,False,,0.0597,0.7206
1618,7864,4,True,1,False,1,1,154,True,154,False,,9.7433,9.6274
1619,7867,4,True,1,False,1,2,4,True,4,False,,0.846,0.8312
1620,7877,3,True,1,True,1,4,0,True,0,False,,0.0659,0.0806
1621,7887,3,True,1,True,1,4,0,True,0,False,,0.0517,0.0797
1622,7891,4,True,1,True,1,4,0,True,0,False,,0.0516,0.0362
1623,7902,3,True,1,True,1,4,0,True,0,False,,0.0508,0.0794
1624,7903,3,True,1,True,1,4,0,True,0,False,,0.0514,0.0802
1625,7906,4,True,1,True,1,4,0,True,0,False,,0.0734,0.0786
1626,7907,3,True,1,False,1,0,0,True,0,False,,0.1575,0.0774
1627,7910,3,True,1,False,1,1,0,True,0,False,,0.1135,0.077
1628,7917,4,True,1,True,1,4,0,True,0,False,,0.0341,0.0981
1629,7922,3,True,1,False,1,1,0,True,0,False,,0.1143,0.0785
1630,7928,4,True,1,True,1,4,0,True,0,False,,0.034,0.0998
1631,7929,4,True,1,True,1,4,0,True,0,False,,0.034,0.0992
1632,7932,4,True,1,True,1,4,0,True,0,False,,0.0337,0.0991
1633,7935,3,True,1,False,1,1,0,True,0,False,,0.1142,0.0772
1634,7962,4,True,1,True,1,4,0,True,0,False,,0.034,0.1002
1635,7965,3,True,1,False,1,1,0,True,0,False,,0.1158,0.0782
1636,7966,4,True,1,True,1,4,0,True,0,False,,0.0339,0.0996
1637,7972,3,True,1,False,1,0,0,True,0,False,,1.7347,0.9516
1638,7981,3,True,1,False,1,0,0,True,0,False,,0.8446,0.4968
1639,7981,4,True,1,False,1,0,0,True,0,False,,1.5364,1.2784
1640,7991,4,False,1,False,1,0,150,False,150,,,10.2758,10.0032
1641,8000,4,True,1,False,1,0,0,True,0,False,,1.3146,0.9256
1642,8001,4,False,1,False,1,0,142,False,142,,,10.4612,10.0025
1643,8016,3,False,1,False,1,0,148,False,147,,,10.1303,10.0149
1644,8019,3,False,1,False,1,0,150,False,150,,,10.1452,10.031
1645,8020,3,False,1,False,1,0,138,False,142,,,10.1335,10.0768
1646,8031,4,True,1,False,1,0,25,True,25,False,,2.2467,2.2233
1647,8034,3,False,1,False,1,4,153,False,153,,,10.097,10.107
1648,8054,4,True,1,False,1,0,14,True,14,False,,1.5896,1.5271
1649,8056,3,False,1,False,1,4,150,False,138,,,10.0721,10.0056
1650,8063,4,False,1,False,1,4,153,False,152,,,10.1079,10.01
1651,8067,4,True,1,False,1,0,3,True,3,False,,1.0314,0.8744
1652,8069,3,False,1,False,1,0,148,False,147,,,10.1834,10.0145
1653,8070,4,True,1,False,1,0,3,True,3,False,,1.0731,0.9165
1654,8079,4,False,1,False,1,5,151,False,151,,,10.1958,10.0165
1655,8095,3,False,1,False,1,0,153,False,153,,,10.0835,10.008
1656,8098,4,False,1,False,1,4,137,False,138,,,10.1305,10.016
1657,8100,3,False,1,False,1,0,137,False,137,,,10.151,10.0006
1658,8105,3,False,1,False,1,4,145,False,145,,,10.0719,10.0328
1659,8105,4,False,1,False,1,4,157,False,145,,,10.104,10.0042
1660,8112,3,False,1,False,1,4,156,False,151,,,10.1645,10.0315
1661,8112,4,True,1,False,1,0,29,True,29,False,,2.4909,2.3135
1662,8116,3,False,1,False,1,5,136,False,138,,,10.09,10.0122
