fault_index,gate_id,fault_val,ok,attempts_used,precheck_success,precheck_attempts,precheck_pi_assignments,ai_precheck_solve_time_s,ai_precheck_sim_time_s,ai_hint_solve_time_s,ai_podem_search_time_s,ai_result_code,search_backtracks_diagnostic,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,ai_less_backtracks,ai_error,time_s,classic_time_s
6322,31547,4,True,1,True,1,5,1.2133,0.0314,0.0,0.0,1,0,True,1,0,6,,,1.3964,0.1149
6323,31548,3,True,1,True,1,4,1.2213,0.032,0.0,0.1262,1,0,True,1,0,5,,,1.5107,0.0933
6324,31557,4,True,1,True,1,5,1.2091,0.0322,0.0,0.0,1,0,True,1,0,6,,,1.3909,0.1133
6325,31558,3,True,1,True,1,4,1.2153,0.0335,0.0,0.129,1,0,True,1,0,5,,,1.5131,0.0973
6326,31559,3,True,1,True,1,4,1.2138,0.0325,0.0,0.1282,1,0,True,1,0,5,,,1.5098,0.0971
6327,31561,4,True,1,True,1,5,1.2389,0.032,0.0,0.0,1,0,True,1,0,6,,,1.4189,0.1121
6328,31566,4,True,1,True,1,12,1.9383,0.0319,0.0,0.0,1,0,True,1,0,9,,,2.2361,0.1712
6329,31569,4,True,1,True,1,10,1.7392,0.0324,0.0,0.0,1,0,True,1,0,8,,,2.0151,0.1507
6330,31571,4,True,1,True,1,10,1.5473,0.0324,0.0,0.0,1,0,True,1,0,8,,,1.8256,0.1519
6331,31575,3,True,1,True,1,5,0.8895,0.0,0.0,0.1782,1,0,True,1,0,6,,,1.2682,0.1157
6332,31584,3,True,1,True,1,5,0.9745,0.0,0.0,0.1797,1,0,True,1,0,6,,,1.3239,0.1179
6333,31596,4,False,1,False,1,29,4.7276,0.0,4.5056,5.9489,2,79,True,1,430,896,,,40.0818,24.7051
6334,31599,3,True,1,True,1,4,8.316,0.0,0.0,0.1465,1,0,True,1,0,5,,,8.8317,0.0925
6335,31604,3,True,1,True,1,7,15.3809,0.0,0.0,0.2452,1,0,True,1,0,8,,,15.8909,0.1547
6336,31607,3,True,1,True,1,7,15.1977,0.0,0.0,0.2439,1,0,True,1,0,8,,,15.7262,0.1535
6337,31622,4,True,1,False,1,26,9.8655,0.0,9.6342,1.5159,1,1,True,1,1,35,,,21.7762,0.6859
6338,31625,4,True,1,True,1,5,15.0432,0.0321,0.0,0.0,1,0,True,1,0,6,,,15.2249,0.1142
6339,31635,3,True,1,True,1,15,14.4473,0.0324,0.0,0.157,1,0,True,1,0,6,,,14.7889,0.1147
6340,31635,4,True,1,True,1,6,14.3924,0.0319,0.0,0.0,1,0,True,1,0,7,,,14.5927,0.1317
6341,31636,4,True,1,True,1,6,14.2799,0.0319,0.0,0.0,1,0,True,1,0,7,,,14.4809,0.1341
6342,31653,3,True,1,True,1,33,14.2873,0.0327,0.0,0.1617,1,0,True,1,0,6,,,14.6312,0.1125
6343,31660,4,True,1,True,1,3,10.0368,0.0328,0.0,0.0,1,0,True,1,0,4,,,10.1794,0.0748
6344,31661,4,True,1,True,1,3,9.927,0.0325,0.0,0.0,1,0,True,1,0,4,,,10.0698,0.0752
6345,31668,3,True,1,True,1,4,0.9182,0.0334,0.0,0.1268,1,0,True,1,0,5,,,1.2087,0.0933
6346,31681,3,True,1,True,1,4,1.0358,0.0333,0.0,0.1287,1,0,True,1,0,5,,,1.3294,0.0947
6347,31682,4,True,1,True,1,3,9.7651,0.0328,0.0,0.0,1,0,True,1,0,4,,,9.9084,0.0753
6348,31688,4,True,1,True,1,4,1.1596,0.0326,0.0,0.095,1,0,True,1,0,5,,,1.4389,0.0939
6349,31689,4,True,1,True,1,50,1.3701,0.033,0.0,0.1256,1,0,False,2,521,1070,,,31.6793,30.008
6350,31701,3,True,1,True,1,4,0.9535,0.0,0.0,0.1481,1,0,True,1,0,5,,,1.2603,0.0939
6351,31705,3,True,1,True,1,5,1.1976,0.0,0.0,0.1802,1,0,True,1,0,6,,,1.5737,0.1153
6352,31708,4,True,1,True,1,5,1.9694,0.0,0.0,0.1698,1,0,True,1,0,6,,,2.3592,0.113
6353,31715,3,True,1,True,1,23,1.5524,0.0326,0.0,0.0972,1,0,True,1,0,5,,,1.8871,0.0945
6354,31717,4,True,1,True,1,5,1.336,0.0,0.0,0.1674,1,0,True,1,0,6,,,1.7225,0.1133
6355,31721,4,True,1,True,1,5,0.9127,0.0,0.0,0.1682,1,0,True,1,0,6,,,1.3034,0.1155
6356,31722,4,True,1,True,1,5,1.0339,0.0,0.0,0.1686,1,0,True,1,0,6,,,1.4247,0.114
6357,31736,3,True,1,True,1,5,0.8892,0.0,0.0,0.1808,1,0,True,1,0,6,,,1.3406,0.1135
6358,31737,3,True,1,True,1,5,0.8714,0.0,0.0,0.1809,1,0,True,1,0,6,,,1.3399,0.1146
6359,31751,4,True,1,True,1,10,0.4005,0.0325,0.0,0.0,1,0,True,1,0,7,,,0.7028,0.1327
6360,31755,4,True,1,True,1,10,0.4579,0.0325,0.0,0.0,1,0,True,1,0,7,,,0.7629,0.1335
6361,31760,3,True,1,True,1,5,0.6055,0.0,0.0,0.1798,1,0,True,1,0,6,,,1.04,0.1155
6362,31761,3,True,1,True,1,5,0.5153,0.0,0.0,0.1825,1,0,True,1,0,6,,,0.9503,0.1138
6363,31765,4,True,1,True,1,20,7.8501,0.0,0.0,0.6703,1,0,True,1,0,21,,,9.0735,0.4049
6364,31766,4,True,1,True,1,4,0.1923,0.0327,0.0,0.0,1,0,True,1,0,36,,,1.062,0.6884
6365,31769,3,True,1,True,1,5,1.6463,0.0323,0.0,0.1608,1,0,True,1,0,6,,,1.9887,0.1138
6366,31785,4,True,1,True,1,4,0.9162,0.0,0.0,0.1501,1,0,True,1,0,5,,,1.3279,0.0936
6367,31788,3,True,1,True,1,5,1.0963,0.0,0.0,0.1703,1,0,True,1,0,6,,,1.5506,0.1141
6368,31788,4,True,1,True,1,4,1.0902,0.0,0.0,0.148,1,0,True,1,0,5,,,1.5049,0.0952
6369,31794,3,True,1,True,1,5,0.9098,0.0,0.0,0.1696,1,0,True,1,0,6,,,1.3527,0.114
6370,31804,4,True,1,True,1,4,0.7893,0.0,0.0,0.1509,1,0,True,1,0,5,,,1.1931,0.0945
6371,31806,4,True,1,True,1,12,0.8629,0.0321,0.0,0.1279,1,0,True,1,0,4,,,1.1601,0.0761
6372,31837,3,True,1,True,1,4,0.5244,0.0334,0.0,0.1279,1,0,True,1,0,5,,,0.8414,0.0949
6373,31839,4,True,1,True,1,5,0.6483,0.0324,0.0,0.0,1,0,True,1,0,6,,,0.8552,0.114
6374,31843,4,True,1,True,1,3,11.0893,0.0325,0.0,0.0,1,0,True,1,0,4,,,11.2572,0.0755
6375,31845,3,True,1,True,1,3,0.5491,0.0335,0.0,0.0962,1,0,True,1,0,4,,,0.8149,0.0753
6376,31848,4,True,1,True,1,3,11.476,0.0327,0.0,0.0,1,0,True,1,0,4,,,11.6446,0.0767
6377,31849,3,True,1,True,1,3,0.546,0.0332,0.0,0.0956,1,0,True,1,0,4,,,0.8131,0.0764
6378,31859,3,True,1,True,1,4,0.5074,0.0335,0.0,0.1273,1,0,True,1,0,5,,,0.8259,0.0958
6379,31868,3,True,1,True,1,4,0.5093,0.0328,0.0,0.1265,1,0,True,1,0,5,,,0.8259,0.0959
6380,31872,3,True,1,True,1,4,0.5039,0.0328,0.0,0.1274,1,0,True,1,0,5,,,0.8203,0.0956
6381,31877,4,True,1,True,1,36,0.2807,0.033,0.0,0.0,1,0,True,1,0,6,,,0.5128,0.115
6382,31881,3,True,1,True,1,15,8.8865,0.0333,0.0,0.2255,1,0,True,1,0,3,,,9.2933,0.0563
6383,31882,4,True,1,True,1,23,0.4955,0.0332,0.0,0.482,1,0,True,1,0,21,,,1.4708,0.406
6384,31889,3,True,1,True,1,11,1.6177,0.0337,0.0,0.2216,1,0,True,1,0,5,,,2.0265,0.0976
6385,31889,4,True,1,False,1,22,1.9491,0.0,1.5852,1.435,1,0,True,1,0,37,,,5.7306,0.7054
6386,31890,4,True,1,False,1,22,1.5284,0.0,1.5539,1.4286,1,0,True,1,0,37,,,5.2803,0.714
6387,31902,3,True,1,True,1,24,1.9026,0.0335,0.0,0.2229,1,0,True,1,0,5,,,2.3095,0.0964
6388,31908,3,True,1,True,1,30,2.2206,0.033,0.0,0.2201,1,0,True,1,0,5,,,2.6215,0.0941
6389,31913,3,True,1,True,1,35,2.6591,0.0324,0.0,0.2224,1,0,True,1,0,5,,,3.0633,0.0952
