fault_index,gate_id,fault_val,ok,attempts_used,precheck_success,precheck_attempts,precheck_pi_assignments,ai_precheck_solve_time_s,ai_precheck_sim_time_s,ai_hint_solve_time_s,ai_podem_search_time_s,ai_result_code,search_backtracks_diagnostic,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,ai_less_backtracks,ai_error,time_s,classic_time_s,source_csv
6072,21753,4,True,1,True,1,5,4.6897,0.0346,0.0,0.0,1,0,,,,,,,4.7282,,shard_6000_7000_per_fault.csv
6073,21755,3,True,1,True,1,4,4.8945,0.0355,0.0,0.1013,1,0,,,,,,,5.0627,,shard_6000_7000_per_fault.csv
6074,21756,3,True,1,True,1,4,6.4572,0.0364,0.0,0.1048,1,0,,,,,,,6.6298,,shard_6000_7000_per_fault.csv
6075,21759,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0887,,shard_6000_7000_per_fault.csv
6076,21761,4,True,1,True,1,9,7.7177,0.0346,0.0,0.17,1,0,,,,,,,7.9657,,shard_6000_7000_per_fault.csv
6077,21762,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0441,,shard_6000_7000_per_fault.csv
6078,21767,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0126,,shard_6000_7000_per_fault.csv
6079,21768,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0194,,shard_6000_7000_per_fault.csv
6080,21772,4,True,1,True,1,22,1.988,0.0,0.0,0.7541,1,0,,,,,,,2.7656,,shard_6000_7000_per_fault.csv
6081,21775,3,True,1,True,1,30,9.5285,0.0363,0.0,0.5072,1,0,,,,,,,10.0916,,shard_6000_7000_per_fault.csv
6082,21779,4,True,1,True,1,82,3.9192,0.0343,0.0,0.297,1,0,,,,,,,4.2872,,shard_6000_7000_per_fault.csv
6083,21785,3,True,1,True,1,11,2.6422,0.0347,0.0,0.1339,1,0,,,,,,,2.8864,,shard_6000_7000_per_fault.csv
6084,21786,4,False,1,False,1,18,9.2346,0.0,6.5894,5.6413,2,66,,,,,,,21.4948,,shard_6000_7000_per_fault.csv
6085,21787,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0313,,shard_6000_7000_per_fault.csv
6086,21787,4,True,1,True,1,23,7.0688,0.0,0.0,0.751,1,0,,,,,,,7.8257,,shard_6000_7000_per_fault.csv
6087,21790,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0168,,shard_6000_7000_per_fault.csv
6088,21794,4,True,1,False,1,0,0.0,0.0,3.7818,0.6085,1,0,,,,,,,14.4166,,shard_6000_7000_per_fault.csv
6089,21795,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.03,,shard_6000_7000_per_fault.csv
6090,21796,3,True,1,False,1,0,0.0,0.0,9.0335,0.4978,1,0,,,,,,,19.5778,,shard_6000_7000_per_fault.csv
6091,21802,3,True,1,False,1,0,0.0,0.0,7.8209,0.614,1,0,,,,,,,18.4434,,shard_6000_7000_per_fault.csv
6092,21802,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0049,,shard_6000_7000_per_fault.csv
6093,21805,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0078,,shard_6000_7000_per_fault.csv
6094,21823,3,True,1,True,1,18,9.5842,0.0325,0.0,0.4445,1,0,,,,,,,10.07,,shard_6000_7000_per_fault.csv
6095,21832,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0083,,shard_6000_7000_per_fault.csv
6096,21844,3,True,1,True,1,32,1.5368,0.0332,0.0,0.5367,1,0,,,,,,,2.1154,,shard_6000_7000_per_fault.csv
6097,21855,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0098,,shard_6000_7000_per_fault.csv
6098,21856,4,True,1,True,1,7,3.3194,0.0327,0.0,0.0,1,0,,,,,,,3.3659,,shard_6000_7000_per_fault.csv
6099,21857,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0098,,shard_6000_7000_per_fault.csv
6100,21857,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0048,,shard_6000_7000_per_fault.csv
6101,21865,3,False,1,False,1,41,7.1466,0.0341,7.782,6.0574,2,58,,,,,,,21.0667,,shard_6000_7000_per_fault.csv
6102,21867,4,False,1,False,1,40,2.1468,0.0325,0.8374,5.9543,2,44,,,,,,,9.0178,,shard_6000_7000_per_fault.csv
6103,21868,4,False,1,False,1,37,1.617,0.0334,0.6973,5.5608,2,51,,,,,,,7.9548,,shard_6000_7000_per_fault.csv
6104,21870,4,False,1,False,1,15,2.8389,0.0,4.1529,5.546,2,58,,,,,,,12.5683,,shard_6000_7000_per_fault.csv
6105,21871,3,False,1,False,1,15,3.2862,0.033,4.0501,5.4944,2,58,,,,,,,12.8945,,shard_6000_7000_per_fault.csv
6106,21872,3,False,1,False,1,13,3.3102,0.0331,4.3218,5.4438,2,75,,,,,,,13.1394,,shard_6000_7000_per_fault.csv
6107,21873,3,False,1,False,1,13,2.9271,0.0338,3.0624,5.4284,2,70,,,,,,,11.4823,,shard_6000_7000_per_fault.csv
6108,21875,3,False,1,False,1,17,3.9979,0.0333,3.3389,5.5717,2,58,,,,,,,12.9742,,shard_6000_7000_per_fault.csv
6109,21877,4,False,1,False,1,20,4.4656,0.0,4.0915,5.6829,2,74,,,,,,,14.2716,,shard_6000_7000_per_fault.csv
6110,21879,4,True,1,True,1,51,1.9863,0.032,0.0,0.0625,1,0,,,,,,,2.1284,,shard_6000_7000_per_fault.csv
6111,21882,4,True,1,True,1,18,8.0245,0.0324,0.0,0.0631,1,0,,,,,,,8.2079,,shard_6000_7000_per_fault.csv
6112,21883,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0416,,shard_6000_7000_per_fault.csv
6113,21886,4,True,1,True,1,21,2.1557,0.0,0.0,0.7033,1,0,,,,,,,2.9145,,shard_6000_7000_per_fault.csv
6114,21887,3,True,1,True,1,42,9.0786,0.0332,0.0,0.4206,1,0,,,,,,,9.612,,shard_6000_7000_per_fault.csv
6115,21889,3,False,1,False,1,17,5.8475,0.0,6.031,5.5757,2,70,,,,,,,17.5319,,shard_6000_7000_per_fault.csv
6116,21892,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0485,,shard_6000_7000_per_fault.csv
6117,21894,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0483,,shard_6000_7000_per_fault.csv
6118,21897,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0221,,shard_6000_7000_per_fault.csv
6119,21898,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0228,,shard_6000_7000_per_fault.csv
6120,21899,3,False,1,False,1,42,4.4112,0.0333,4.855,6.2071,2,62,,,,,,,15.552,,shard_6000_7000_per_fault.csv
6121,21899,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0068,,shard_6000_7000_per_fault.csv
6122,21900,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0428,,shard_6000_7000_per_fault.csv
6123,21901,4,False,1,False,1,28,5.072,0.0,5.3722,5.9843,2,63,,,,,,,16.4744,,shard_6000_7000_per_fault.csv
6124,21903,3,False,1,False,1,28,8.1825,0.0,0.0,0.9305,,0,,,,,,AI solve exceeded 10.00s,19.1701,,shard_6000_7000_per_fault.csv
6125,21905,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0433,,shard_6000_7000_per_fault.csv
6126,21907,4,False,1,False,1,27,4.8109,0.0335,4.7626,5.7884,2,62,,,,,,,15.4411,,shard_6000_7000_per_fault.csv
6127,21914,4,False,1,False,1,20,1.8872,0.0331,0.3664,5.527,2,72,,,,,,,7.8382,,shard_6000_7000_per_fault.csv
6128,21915,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0217,,shard_6000_7000_per_fault.csv
6129,21915,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0045,,shard_6000_7000_per_fault.csv
6130,21916,3,False,1,False,1,25,5.525,0.0,6.5464,5.8819,2,46,,,,,,,18.0049,,shard_6000_7000_per_fault.csv
6131,21919,3,False,1,False,1,20,4.7051,0.0,6.6828,5.7365,2,75,,,,,,,17.1759,,shard_6000_7000_per_fault.csv
6132,21920,3,False,1,False,1,23,7.3881,0.0336,7.7055,5.5692,2,68,,,,,,,20.7438,,shard_6000_7000_per_fault.csv
6133,21923,4,False,1,False,1,23,7.9391,0.0351,8.7363,5.5162,2,72,,,,,,,22.2752,,shard_6000_7000_per_fault.csv
6134,21924,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0677,,shard_6000_7000_per_fault.csv
6135,21924,4,False,1,False,1,23,8.1873,0.0,7.4123,5.831,2,44,,,,,,,21.4385,,shard_6000_7000_per_fault.csv
6136,21925,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0776,,shard_6000_7000_per_fault.csv
6137,21926,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0748,,shard_6000_7000_per_fault.csv
6138,21927,4,False,1,False,1,23,7.8234,0.0,0.0,0.769,,0,,,,,,AI solve exceeded 10.00s,18.6662,,shard_6000_7000_per_fault.csv
6139,21928,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0439,,shard_6000_7000_per_fault.csv
6140,21929,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0433,,shard_6000_7000_per_fault.csv
6141,21932,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0448,,shard_6000_7000_per_fault.csv
6142,21934,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0441,,shard_6000_7000_per_fault.csv
6143,21941,3,True,1,True,1,28,3.8799,0.0339,0.0,0.8367,1,0,,,,,,,4.7768,,shard_6000_7000_per_fault.csv
6144,21943,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0248,,shard_6000_7000_per_fault.csv
6145,21951,3,False,1,False,1,22,0.6205,0.064,0.2423,5.7892,2,80,,,,,,,6.7239,,shard_6000_7000_per_fault.csv
6146,21966,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0372,,shard_6000_7000_per_fault.csv
6147,21971,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0997,,shard_6000_7000_per_fault.csv
6148,21972,4,False,1,False,1,59,5.0719,0.0,0.0,1.9424,,0,,,,,,AI solve exceeded 10.00s,17.1163,,shard_6000_7000_per_fault.csv
6149,21973,4,False,1,False,1,48,6.2307,0.0,6.2336,6.5776,2,58,,,,,,,19.1335,,shard_6000_7000_per_fault.csv
6150,21978,4,True,1,True,1,8,2.174,0.0337,0.0,0.2616,1,0,,,,,,,2.5476,,shard_6000_7000_per_fault.csv
6151,21979,3,False,1,False,1,15,7.8379,0.0329,5.249,5.3592,2,55,,,,,,,18.5582,,shard_6000_7000_per_fault.csv
6152,21981,3,False,1,False,1,21,2.8724,0.0,3.3157,5.7146,2,54,,,,,,,11.9884,,shard_6000_7000_per_fault.csv
6153,21985,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0764,,shard_6000_7000_per_fault.csv
6154,21988,4,False,1,False,1,48,4.5435,0.0324,4.0656,5.3607,2,60,,,,,,,14.0849,,shard_6000_7000_per_fault.csv
6155,21992,4,True,1,True,1,13,6.8081,0.0,0.0,0.4205,1,0,,,,,,,7.3364,,shard_6000_7000_per_fault.csv
6156,21997,4,True,1,True,1,13,5.8331,0.0,0.0,0.4143,1,0,,,,,,,6.3534,,shard_6000_7000_per_fault.csv
6157,21998,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.1056,,shard_6000_7000_per_fault.csv
6158,22000,4,True,1,True,1,13,7.5841,0.0,0.0,0.4089,1,0,,,,,,,8.1,,shard_6000_7000_per_fault.csv
6159,22004,4,True,1,False,1,0,0.0,0.0,7.6834,0.2823,1,0,,,,,,,18.0713,,shard_6000_7000_per_fault.csv
6160,22011,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.1073,,shard_6000_7000_per_fault.csv
6161,22012,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.1064,,shard_6000_7000_per_fault.csv
6162,22016,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.1075,,shard_6000_7000_per_fault.csv
6163,22016,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0051,,shard_6000_7000_per_fault.csv
6164,22017,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.1083,,shard_6000_7000_per_fault.csv
6165,22018,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.1067,,shard_6000_7000_per_fault.csv
6166,22020,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.1084,,shard_6000_7000_per_fault.csv
6167,22023,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0629,,shard_6000_7000_per_fault.csv
6168,22027,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0657,,shard_6000_7000_per_fault.csv
6169,22028,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0621,,shard_6000_7000_per_fault.csv
6170,22029,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0622,,shard_6000_7000_per_fault.csv
6171,22031,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0796,,shard_6000_7000_per_fault.csv
6172,22032,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0778,,shard_6000_7000_per_fault.csv
6173,22037,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0174,,shard_6000_7000_per_fault.csv
6174,22039,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.034,,shard_6000_7000_per_fault.csv
6175,22042,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0256,,shard_6000_7000_per_fault.csv
6176,22046,3,True,1,True,1,6,6.2325,0.0348,0.0,0.0,1,0,,,,,,,6.2988,,shard_6000_7000_per_fault.csv
6177,22048,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.037,,shard_6000_7000_per_fault.csv
6178,22049,3,True,1,True,1,4,8.5275,0.0338,0.0,0.0655,1,0,,,,,,,8.6591,,shard_6000_7000_per_fault.csv
6179,22050,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0324,,shard_6000_7000_per_fault.csv
6180,22054,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0314,,shard_6000_7000_per_fault.csv
6181,22055,3,True,1,True,1,4,7.7434,0.0329,0.0,0.0628,1,0,,,,,,,7.8716,,shard_6000_7000_per_fault.csv
6182,22056,3,True,1,True,1,4,6.2082,0.0347,0.0,0.0686,1,0,,,,,,,6.3438,,shard_6000_7000_per_fault.csv
6183,22060,3,True,1,True,1,4,6.6412,0.0336,0.0,0.0641,1,0,,,,,,,6.7711,,shard_6000_7000_per_fault.csv
6184,22061,3,True,1,True,1,4,6.8136,0.0342,0.0,0.0661,1,0,,,,,,,6.9463,,shard_6000_7000_per_fault.csv
6185,22061,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0061,,shard_6000_7000_per_fault.csv
6186,22063,3,True,1,True,1,52,6.7143,0.0325,0.0,0.2179,1,0,,,,,,,7.0078,,shard_6000_7000_per_fault.csv
6187,22071,3,True,1,True,1,68,7.9447,0.0346,0.0,0.2361,1,0,,,,,,,8.2647,,shard_6000_7000_per_fault.csv
6188,22072,3,True,1,True,1,70,7.569,0.0333,0.0,0.2213,1,0,,,,,,,7.873,,shard_6000_7000_per_fault.csv
6189,22076,4,True,1,True,1,20,7.5809,0.0,0.0,0.6687,1,0,,,,,,,8.2874,,shard_6000_7000_per_fault.csv
6190,22077,3,True,1,True,1,33,6.7249,0.0349,0.0,0.5359,1,0,,,,,,,7.3507,,shard_6000_7000_per_fault.csv
6191,22077,4,True,1,True,1,20,6.9067,0.0,0.0,0.6645,1,0,,,,,,,7.5771,,shard_6000_7000_per_fault.csv
6192,22080,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0402,,shard_6000_7000_per_fault.csv
6193,22082,3,True,1,False,1,38,6.1638,0.0331,4.7388,1.0483,1,0,,,,,,,12.0765,,shard_6000_7000_per_fault.csv
6194,22085,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0653,,shard_6000_7000_per_fault.csv
6195,22087,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0605,,shard_6000_7000_per_fault.csv
6196,22087,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0046,,shard_6000_7000_per_fault.csv
6197,22089,3,True,1,True,1,18,4.4602,0.0349,0.0,0.1018,1,0,,,,,,,4.6581,,shard_6000_7000_per_fault.csv
6198,22092,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0129,,shard_6000_7000_per_fault.csv
6199,22094,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0122,,shard_6000_7000_per_fault.csv
6200,22104,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0271,,shard_6000_7000_per_fault.csv
6201,22104,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.005,,shard_6000_7000_per_fault.csv
6202,22105,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0305,,shard_6000_7000_per_fault.csv
6203,22106,4,True,1,True,1,10,6.9109,0.0334,0.0,0.0,1,0,,,,,,,7.0053,,shard_6000_7000_per_fault.csv
6204,22109,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.083,,shard_6000_7000_per_fault.csv
6205,22111,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0178,,shard_6000_7000_per_fault.csv
6206,22111,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0053,,shard_6000_7000_per_fault.csv
6207,22115,3,True,1,False,1,18,2.3902,0.0343,0.6092,0.6285,1,0,,,,,,,3.6831,,shard_6000_7000_per_fault.csv
6208,22116,4,True,1,False,1,0,0.0,0.0,5.0225,0.4879,1,0,,,,,,,15.5683,,shard_6000_7000_per_fault.csv
6209,22126,3,True,1,True,1,62,0.0977,0.0652,0.0,1.9607,1,0,,,,,,,2.1298,,shard_6000_7000_per_fault.csv
6210,22139,4,True,1,True,1,64,0.1011,0.0673,0.0,1.5445,1,0,,,,,,,1.7191,,shard_6000_7000_per_fault.csv
6211,22140,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0096,,shard_6000_7000_per_fault.csv
6212,22146,4,True,1,True,1,49,0.1128,0.0665,0.0,0.9892,1,0,,,,,,,1.1745,,shard_6000_7000_per_fault.csv
6213,22149,3,True,1,True,1,77,0.0863,0.069,0.0,2.5026,1,0,,,,,,,2.6661,,shard_6000_7000_per_fault.csv
6214,22152,3,True,1,True,1,40,0.0787,0.0658,0.0,1.2279,1,0,,,,,,,1.3784,,shard_6000_7000_per_fault.csv
6215,22155,3,True,1,True,1,32,0.0742,0.0656,0.0,0.9758,1,0,,,,,,,1.1216,,shard_6000_7000_per_fault.csv
6216,22159,3,True,1,True,1,28,4.0504,0.0329,0.0,0.255,1,0,,,,,,,4.3488,,shard_6000_7000_per_fault.csv
6217,22168,4,True,1,True,1,34,0.1132,0.0646,0.0,0.5085,1,0,,,,,,,0.6927,,shard_6000_7000_per_fault.csv
6218,22171,3,True,1,True,1,7,0.105,0.0708,0.0,0.2219,1,0,,,,,,,0.4041,,shard_6000_7000_per_fault.csv
6219,22173,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.012,,shard_6000_7000_per_fault.csv
6220,22173,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0068,,shard_6000_7000_per_fault.csv
6221,22179,4,True,1,True,1,24,0.1179,0.0676,0.0,0.1981,1,0,,,,,,,0.3898,,shard_6000_7000_per_fault.csv
6222,22182,3,True,1,False,1,16,0.1081,0.0673,0.0001,1.3845,1,4,,,,,,,1.568,,shard_6000_7000_per_fault.csv
6223,22183,3,True,1,True,1,22,3.05,0.0349,0.0,0.069,1,0,,,,,,,3.1722,,shard_6000_7000_per_fault.csv
6224,22187,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0427,,shard_6000_7000_per_fault.csv
6225,22190,3,False,1,False,1,15,3.2382,0.0,4.0572,5.5564,2,70,,,,,,,12.8981,,shard_6000_7000_per_fault.csv
6226,22192,3,False,1,False,1,44,2.8693,0.0338,4.266,6.4849,2,66,,,,,,,13.6847,,shard_6000_7000_per_fault.csv
6227,22198,3,False,1,False,1,24,3.5255,0.0327,4.2945,5.9388,2,64,,,,,,,13.8216,,shard_6000_7000_per_fault.csv
6228,22199,3,False,1,False,1,43,4.6897,0.0353,3.5222,5.8924,2,66,,,,,,,14.171,,shard_6000_7000_per_fault.csv
6229,22205,4,True,1,True,1,2,1.6791,0.0332,0.0,0.0,1,0,,,,,,,1.74,,shard_6000_7000_per_fault.csv
6230,22209,4,True,1,False,1,0,0.0,0.0,1.6766,0.0647,1,0,,,,,,,11.7701,,shard_6000_7000_per_fault.csv
6231,22211,4,True,1,True,1,2,2.0529,0.0339,0.0,0.0,1,0,,,,,,,2.1147,,shard_6000_7000_per_fault.csv
6232,22214,3,True,1,True,1,2,2.4858,0.0336,0.0,0.0646,1,0,,,,,,,2.6138,,shard_6000_7000_per_fault.csv
6233,22216,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0287,,shard_6000_7000_per_fault.csv
6234,22218,3,True,1,False,1,0,0.0,0.0,1.6835,0.0558,1,0,,,,,,,11.7684,,shard_6000_7000_per_fault.csv
6235,22220,4,True,1,True,1,2,2.0971,0.0332,0.0,0.0,1,0,,,,,,,2.1579,,shard_6000_7000_per_fault.csv
6236,22221,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0304,,shard_6000_7000_per_fault.csv
6237,22222,3,True,1,False,1,0,0.0,0.0,2.1235,0.0568,1,0,,,,,,,12.2106,,shard_6000_7000_per_fault.csv
6238,22223,3,True,1,False,1,0,0.0,0.0,1.4159,0.0648,1,0,,,,,,,11.5095,,shard_6000_7000_per_fault.csv
6239,22223,4,True,1,True,1,2,1.9328,0.0333,0.0,0.0,1,0,,,,,,,1.9701,,shard_6000_7000_per_fault.csv
6240,22226,4,True,1,True,1,2,1.9572,0.0338,0.0,0.0,1,0,,,,,,,2.0206,,shard_6000_7000_per_fault.csv
6241,22230,3,True,1,False,1,0,0.0,0.0,2.8445,0.0614,1,0,,,,,,,12.9354,,shard_6000_7000_per_fault.csv
6242,22230,4,True,1,False,1,0,0.0,0.0,1.746,0.068,1,0,,,,,,,11.8182,,shard_6000_7000_per_fault.csv
6243,22231,4,True,1,True,1,2,1.7692,0.0351,0.0,0.0,1,0,,,,,,,1.8321,,shard_6000_7000_per_fault.csv
6244,22232,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0296,,shard_6000_7000_per_fault.csv
6245,22232,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0048,,shard_6000_7000_per_fault.csv
6246,22233,3,True,1,True,1,2,2.0786,0.0337,0.0,0.0645,1,0,,,,,,,2.2064,,shard_6000_7000_per_fault.csv
6247,22235,3,True,1,True,1,2,7.4664,0.0336,0.0,0.0656,1,0,,,,,,,7.5985,,shard_6000_7000_per_fault.csv
6248,22238,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0247,,shard_6000_7000_per_fault.csv
6249,22240,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0249,,shard_6000_7000_per_fault.csv
6250,22241,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0286,,shard_6000_7000_per_fault.csv
6251,22243,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.025,,shard_6000_7000_per_fault.csv
6252,22246,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0267,,shard_6000_7000_per_fault.csv
6253,22247,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0531,,shard_6000_7000_per_fault.csv
6254,22251,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0523,,shard_6000_7000_per_fault.csv
6255,22251,4,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0057,,shard_6000_7000_per_fault.csv
6256,22253,3,False,1,False,1,0,0.0,0.0,0.0,0.0,0,0,,,,,,AI solve exceeded 10.00s,20.0536,,shard_6000_7000_per_fault.csv
