fault_index,gate_id,fault_val,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,classic_backtrace_count,classic_backtrace_hops,classic_time_s,source_csv
108,4680,4,True,1,12,81,0,264,2.142025,classic_shard_0_1000_per_fault.csv
109,4727,3,True,1,0,23,0,156,0.535532,classic_shard_0_1000_per_fault.csv
110,4737,3,True,1,0,5,0,6,0.118427,classic_shard_0_1000_per_fault.csv
111,4759,4,False,2,65,159,0,223,5.054842,classic_shard_0_1000_per_fault.csv
112,4780,4,False,2,57,163,0,382,5.023432,classic_shard_0_1000_per_fault.csv
113,4784,3,True,1,0,21,0,168,0.487582,classic_shard_0_1000_per_fault.csv
114,4787,4,True,1,0,20,0,217,0.466227,classic_shard_0_1000_per_fault.csv
115,4790,3,True,1,0,21,0,211,0.487734,classic_shard_0_1000_per_fault.csv
116,4809,4,True,1,3,31,0,139,0.785444,classic_shard_0_1000_per_fault.csv
117,4810,3,False,2,63,137,0,485,5.001802,classic_shard_0_1000_per_fault.csv
118,4811,4,True,1,0,22,0,110,0.516416,classic_shard_0_1000_per_fault.csv
119,4816,4,True,1,0,22,0,99,0.522533,classic_shard_0_1000_per_fault.csv
120,4819,4,True,1,1,26,0,117,0.620395,classic_shard_0_1000_per_fault.csv
121,4821,4,True,1,1,27,0,129,0.668956,classic_shard_0_1000_per_fault.csv
122,4822,3,True,1,0,22,0,117,0.510191,classic_shard_0_1000_per_fault.csv
123,4829,3,True,1,0,23,0,114,0.548217,classic_shard_0_1000_per_fault.csv
124,4833,4,True,1,0,22,0,112,0.506774,classic_shard_0_1000_per_fault.csv
125,4844,4,True,1,2,27,0,105,0.666345,classic_shard_0_1000_per_fault.csv
126,4847,3,True,1,2,28,0,129,0.692007,classic_shard_0_1000_per_fault.csv
127,4849,3,True,1,2,28,0,126,0.688698,classic_shard_0_1000_per_fault.csv
128,4849,4,True,1,2,27,0,121,0.82834,classic_shard_0_1000_per_fault.csv
129,4852,4,True,1,2,29,0,136,1.069237,classic_shard_0_1000_per_fault.csv
130,4856,3,False,0,7,15,0,22,0.8113,classic_shard_0_1000_per_fault.csv
131,4862,3,True,1,0,8,0,19,0.289816,classic_shard_0_1000_per_fault.csv
132,4863,3,True,1,0,8,0,20,0.189182,classic_shard_0_1000_per_fault.csv
133,4863,4,True,1,0,11,0,33,0.429277,classic_shard_0_1000_per_fault.csv
134,4899,4,True,1,0,9,0,23,0.430398,classic_shard_0_1000_per_fault.csv
135,4908,4,True,1,0,9,0,21,0.423177,classic_shard_0_1000_per_fault.csv
136,4909,3,True,1,0,7,0,13,0.330203,classic_shard_0_1000_per_fault.csv
137,4911,3,True,1,0,9,0,37,0.423657,classic_shard_0_1000_per_fault.csv
138,4911,4,True,1,0,9,0,37,0.418796,classic_shard_0_1000_per_fault.csv
