fault_index,gate_id,fault_val,ok,attempts_used,precheck_success,precheck_attempts,precheck_pi_assignments,ai_precheck_solve_time_s,ai_precheck_sim_time_s,ai_hint_solve_time_s,ai_podem_search_time_s,ai_result_code,search_backtracks_diagnostic,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,ai_less_backtracks,ai_error,time_s,classic_time_s
142,72,3,True,0,False,0,0,0.0,0.0,0.0,0.0938,1,0,True,1,0,5,,,0.0938,0.0938
143,72,4,True,0,False,0,0,0.0,0.0,0.0,0.0943,1,0,True,1,0,5,,,0.0943,0.0943
144,73,3,True,0,False,0,0,0.0,0.0,0.0,0.0932,1,0,True,1,0,5,,,0.0932,0.0932
145,73,4,True,0,False,0,0,0.0,0.0,0.0,0.0959,1,0,True,1,0,5,,,0.0959,0.0959
146,74,3,True,0,False,0,0,0.0,0.0,0.0,0.0953,1,0,True,1,0,5,,,0.0953,0.0953
147,74,4,True,0,False,0,0,0.0,0.0,0.0,0.0936,1,0,True,1,0,5,,,0.0936,0.0936
148,75,3,True,0,False,0,0,0.0,0.0,0.0,0.0964,1,0,True,1,0,5,,,0.0964,0.0964
149,75,4,True,0,False,0,0,0.0,0.0,0.0,0.1019,1,0,True,1,0,5,,,0.1019,0.1019
150,76,3,True,0,False,0,0,0.0,0.0,0.0,0.0933,1,0,True,1,0,5,,,0.0933,0.0933
151,76,4,True,0,False,0,0,0.0,0.0,0.0,0.095,1,0,True,1,0,5,,,0.095,0.095
152,77,3,True,0,False,0,0,0.0,0.0,0.0,0.116,1,0,True,1,0,5,,,0.116,0.116
153,77,4,True,0,False,0,0,0.0,0.0,0.0,0.1075,1,0,True,1,0,5,,,0.1075,0.1075
154,78,3,True,0,False,0,0,0.0,0.0,0.0,0.0967,1,0,True,1,0,5,,,0.0967,0.0967
155,78,4,True,0,False,0,0,0.0,0.0,0.0,0.0974,1,0,True,1,0,5,,,0.0974,0.0974
156,79,3,True,0,False,0,0,0.0,0.0,0.0,0.0956,1,0,True,1,0,5,,,0.0956,0.0956
157,79,4,True,0,False,0,0,0.0,0.0,0.0,0.097,1,0,True,1,0,5,,,0.097,0.097
158,80,3,True,0,False,0,0,0.0,0.0,0.0,0.0971,1,0,True,1,0,5,,,0.0971,0.0971
159,80,4,True,0,False,0,0,0.0,0.0,0.0,0.0973,1,0,True,1,0,5,,,0.0973,0.0973
160,81,3,True,0,False,0,0,0.0,0.0,0.0,0.0966,1,0,True,1,0,5,,,0.0966,0.0966
161,81,4,True,0,False,0,0,0.0,0.0,0.0,0.099,1,0,True,1,0,5,,,0.099,0.099
162,82,3,True,0,False,0,0,0.0,0.0,0.0,0.0974,1,0,True,1,0,5,,,0.0974,0.0974
163,82,4,True,0,False,0,0,0.0,0.0,0.0,0.0973,1,0,True,1,0,5,,,0.0973,0.0973
164,83,3,True,0,False,0,0,0.0,0.0,0.0,0.6843,1,0,True,1,0,34,,,0.6843,0.6843
165,83,4,True,0,False,0,0,0.0,0.0,0.0,0.6882,1,0,True,1,0,34,,,0.6882,0.6882
166,84,3,True,0,False,0,0,0.0,0.0,0.0,0.1179,1,0,True,1,0,6,,,0.1179,0.1179
167,84,4,True,0,False,0,0,0.0,0.0,0.0,0.1125,1,0,True,1,0,6,,,0.1125,0.1125
168,85,3,True,0,False,0,0,0.0,0.0,0.0,0.0541,1,0,True,1,0,3,,,0.0541,0.0541
169,85,4,True,0,False,0,0,0.0,0.0,0.0,0.0588,1,0,True,1,0,3,,,0.0588,0.0588
170,86,3,True,0,False,0,0,0.0,0.0,0.0,0.0543,1,0,True,1,0,3,,,0.0543,0.0543
171,86,4,True,0,False,0,0,0.0,0.0,0.0,0.0548,1,0,True,1,0,3,,,0.0548,0.0548
172,87,3,True,0,False,0,0,0.0,0.0,0.0,0.0558,1,0,True,1,0,3,,,0.0558,0.0558
173,87,4,True,0,False,0,0,0.0,0.0,0.0,0.0537,1,0,True,1,0,3,,,0.0537,0.0537
174,88,3,True,0,False,0,0,0.0,0.0,0.0,0.054,1,0,True,1,0,3,,,0.054,0.054
175,88,4,True,0,False,0,0,0.0,0.0,0.0,0.0562,1,0,True,1,0,3,,,0.0562,0.0562
176,89,3,True,0,False,0,0,0.0,0.0,0.0,0.054,1,0,True,1,0,3,,,0.054,0.054
177,89,4,True,0,False,0,0,0.0,0.0,0.0,0.0538,1,0,True,1,0,3,,,0.0538,0.0538
178,90,3,True,0,False,0,0,0.0,0.0,0.0,0.0578,1,0,True,1,0,3,,,0.0578,0.0578
179,90,4,True,0,False,0,0,0.0,0.0,0.0,0.0545,1,0,True,1,0,3,,,0.0545,0.0545
180,91,3,True,0,False,0,0,0.0,0.0,0.0,0.0553,1,0,True,1,0,3,,,0.0553,0.0553
181,91,4,True,0,False,0,0,0.0,0.0,0.0,0.0625,1,0,True,1,0,3,,,0.0625,0.0625
182,92,3,True,0,False,0,0,0.0,0.0,0.0,0.0566,1,0,True,1,0,3,,,0.0566,0.0566
183,92,4,True,0,False,0,0,0.0,0.0,0.0,0.069,1,0,True,1,0,3,,,0.069,0.069
184,93,3,True,0,False,0,0,0.0,0.0,0.0,0.0543,1,0,True,1,0,3,,,0.0543,0.0543
185,93,4,True,0,False,0,0,0.0,0.0,0.0,0.053,1,0,True,1,0,3,,,0.053,0.053
186,94,3,True,0,False,0,0,0.0,0.0,0.0,0.0546,1,0,True,1,0,3,,,0.0546,0.0546
187,94,4,True,0,False,0,0,0.0,0.0,0.0,0.0645,1,0,True,1,0,3,,,0.0645,0.0645
188,95,3,True,0,False,0,0,0.0,0.0,0.0,0.0548,1,0,True,1,0,3,,,0.0548,0.0548
189,95,4,True,0,False,0,0,0.0,0.0,0.0,0.0546,1,0,True,1,0,3,,,0.0546,0.0546
190,96,3,True,0,False,0,0,0.0,0.0,0.0,0.0564,1,0,True,1,0,3,,,0.0564,0.0564
191,96,4,True,0,False,0,0,0.0,0.0,0.0,0.0542,1,0,True,1,0,3,,,0.0542,0.0542
192,97,3,True,0,False,0,0,0.0,0.0,0.0,0.0595,1,0,True,1,0,3,,,0.0595,0.0595
193,97,4,True,0,False,0,0,0.0,0.0,0.0,0.0572,1,0,True,1,0,3,,,0.0572,0.0572
194,98,3,True,0,False,0,0,0.0,0.0,0.0,0.0543,1,0,True,1,0,3,,,0.0543,0.0543
195,98,4,True,0,False,0,0,0.0,0.0,0.0,0.0552,1,0,True,1,0,3,,,0.0552,0.0552
196,99,3,True,0,False,0,0,0.0,0.0,0.0,0.0551,1,0,True,1,0,3,,,0.0551,0.0551
197,99,4,True,0,False,0,0,0.0,0.0,0.0,0.0564,1,0,True,1,0,3,,,0.0564,0.0564
198,100,3,True,0,False,0,0,0.0,0.0,0.0,0.0605,1,0,True,1,0,3,,,0.0605,0.0605
199,100,4,True,0,False,0,0,0.0,0.0,0.0,0.0583,1,0,True,1,0,3,,,0.0583,0.0583
200,101,3,True,0,False,0,0,0.0,0.0,0.0,0.0712,1,0,True,1,0,3,,,0.0712,0.0712
201,101,4,True,0,False,0,0,0.0,0.0,0.0,0.0578,1,0,True,1,0,3,,,0.0578,0.0578
202,102,3,True,0,False,0,0,0.0,0.0,0.0,0.068,1,0,True,1,0,3,,,0.068,0.068
203,102,4,True,0,False,0,0,0.0,0.0,0.0,0.064,1,0,True,1,0,3,,,0.064,0.064
204,103,3,True,0,False,0,0,0.0,0.0,0.0,0.0558,1,0,True,1,0,3,,,0.0558,0.0558
205,103,4,True,0,False,0,0,0.0,0.0,0.0,0.06,1,0,True,1,0,3,,,0.06,0.06
206,104,3,True,0,False,0,0,0.0,0.0,0.0,0.0571,1,0,True,1,0,3,,,0.0571,0.0571
207,104,4,True,0,False,0,0,0.0,0.0,0.0,0.0535,1,0,True,1,0,3,,,0.0535,0.0535
208,105,3,True,0,False,0,0,0.0,0.0,0.0,0.0528,1,0,True,1,0,3,,,0.0528,0.0528
209,105,4,True,0,False,0,0,0.0,0.0,0.0,0.0544,1,0,True,1,0,3,,,0.0544,0.0544
210,106,3,True,0,False,0,0,0.0,0.0,0.0,0.0531,1,0,True,1,0,3,,,0.0531,0.0531
211,106,4,True,0,False,0,0,0.0,0.0,0.0,0.0538,1,0,True,1,0,3,,,0.0538,0.0538
212,107,3,True,0,False,0,0,0.0,0.0,0.0,0.0551,1,0,True,1,0,3,,,0.0551,0.0551
213,107,4,True,0,False,0,0,0.0,0.0,0.0,0.056,1,0,True,1,0,3,,,0.056,0.056
214,108,3,True,0,False,0,0,0.0,0.0,0.0,0.0637,1,0,True,1,0,3,,,0.0637,0.0637
215,108,4,True,0,False,0,0,0.0,0.0,0.0,0.0585,1,0,True,1,0,3,,,0.0585,0.0585
216,109,3,True,0,False,0,0,0.0,0.0,0.0,0.0551,1,0,True,1,0,3,,,0.0551,0.0551
217,109,4,True,0,False,0,0,0.0,0.0,0.0,0.0586,1,0,True,1,0,3,,,0.0586,0.0586
218,110,3,True,0,False,0,0,0.0,0.0,0.0,0.0566,1,0,True,1,0,3,,,0.0566,0.0566
219,110,4,True,0,False,0,0,0.0,0.0,0.0,0.0549,1,0,True,1,0,3,,,0.0549,0.0549
220,111,3,True,0,False,0,0,0.0,0.0,0.0,0.0544,1,0,True,1,0,3,,,0.0544,0.0544
221,111,4,True,0,False,0,0,0.0,0.0,0.0,0.0544,1,0,True,1,0,3,,,0.0544,0.0544
222,112,3,True,0,False,0,0,0.0,0.0,0.0,0.0549,1,0,True,1,0,3,,,0.0549,0.0549
223,112,4,True,0,False,0,0,0.0,0.0,0.0,0.0597,1,0,True,1,0,3,,,0.0597,0.0597
224,113,3,True,0,False,0,0,0.0,0.0,0.0,0.0564,1,0,True,1,0,3,,,0.0564,0.0564
225,113,4,True,0,False,0,0,0.0,0.0,0.0,0.054,1,0,True,1,0,3,,,0.054,0.054
