fault_index,circuit,bench,gate_id,stuck_at,fault_val,atalanta_backtracks,atalanta_backtracks_min,atalanta_backtracks_max,atalanta_time_s_max,ai_ok,ai_result_code,ai_backtracks,ai_recursive_calls,ai_time_s,ai_precheck_success,ai_has_reconv_pairs,ai_error,backtrack_reduction,backtrack_reduction_pct
7077,b19,data/bench/ITC99_all_numeric/b19.bench,113758,1,4,100001,100001,100001,978.417,False,2,0,9,5.00004,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7078,b19,data/bench/ITC99_all_numeric/b19.bench,113764,0,3,100001,100001,100001,499.8,True,1,0,7,3.634792,False,True,,100001,1.0
7079,b19,data/bench/ITC99_all_numeric/b19.bench,113766,1,4,100001,100001,100001,915.75,False,2,0,10,5.000045,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7080,b19,data/bench/ITC99_all_numeric/b19.bench,113768,0,3,100001,100001,100001,456.45,False,2,0,9,5.000135,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7081,b19,data/bench/ITC99_all_numeric/b19.bench,113769,1,4,100001,100001,100001,876.817,True,1,0,8,4.037815,False,True,,100001,1.0
7082,b19,data/bench/ITC99_all_numeric/b19.bench,113774,1,4,100001,100001,100001,796.367,True,1,0,8,3.757206,False,True,,100001,1.0
7083,b19,data/bench/ITC99_all_numeric/b19.bench,113776,1,4,100001,100001,100001,881.233,False,2,0,10,5.0001,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7084,b19,data/bench/ITC99_all_numeric/b19.bench,114104,1,4,100001,100001,100001,959.483,False,2,0,9,5.000095,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7085,b19,data/bench/ITC99_all_numeric/b19.bench,114107,1,4,100001,100001,100001,958.517,False,2,0,9,5.000061,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7086,b19,data/bench/ITC99_all_numeric/b19.bench,114114,1,4,100001,100001,100001,1082.333,True,1,0,8,4.036116,False,True,,100001,1.0
7087,b19,data/bench/ITC99_all_numeric/b19.bench,114126,1,4,100001,100001,100001,848.983,False,2,0,9,5.000115,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7088,b19,data/bench/ITC99_all_numeric/b19.bench,114389,1,4,100001,100001,100001,1168.467,True,1,0,9,4.674916,False,True,,100001,1.0
7089,b19,data/bench/ITC99_all_numeric/b19.bench,114392,1,4,100001,100001,100001,1033.267,False,2,0,9,5.000064,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7090,b19,data/bench/ITC99_all_numeric/b19.bench,114399,1,4,100001,100001,100001,1176.317,False,2,0,9,5.000088,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7091,b19,data/bench/ITC99_all_numeric/b19.bench,114411,1,4,100001,100001,100001,866.517,True,1,0,8,4.090934,False,True,,100001,1.0
7092,b19,data/bench/ITC99_all_numeric/b19.bench,114845,1,4,100001,100001,100001,1276.017,False,2,0,9,5.00004,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7093,b19,data/bench/ITC99_all_numeric/b19.bench,114846,0,3,100001,100001,100001,1314.55,False,2,0,9,5.000205,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7094,b19,data/bench/ITC99_all_numeric/b19.bench,114857,1,4,100001,100001,100001,1516.0,True,1,0,10,4.575307,False,True,,100001,1.0
7095,b19,data/bench/ITC99_all_numeric/b19.bench,114858,0,3,100001,100001,100001,1388.783,True,1,0,6,2.880088,False,True,,100001,1.0
7096,b19,data/bench/ITC99_all_numeric/b19.bench,115275,1,4,100001,100001,100001,1009.367,False,2,0,10,5.000047,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7097,b19,data/bench/ITC99_all_numeric/b19.bench,115276,0,3,100001,100001,100001,1393.883,False,2,0,9,5.000093,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7098,b19,data/bench/ITC99_all_numeric/b19.bench,115287,1,4,100001,100001,100001,1339.65,False,2,0,9,5.000056,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7099,b19,data/bench/ITC99_all_numeric/b19.bench,115288,0,3,100001,100001,100001,1601.567,False,2,0,9,5.000048,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7100,b19,data/bench/ITC99_all_numeric/b19.bench,115728,1,4,100001,100001,100001,1604.333,False,2,0,9,5.00006,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7101,b19,data/bench/ITC99_all_numeric/b19.bench,115729,0,3,100001,100001,100001,1303.15,False,2,0,10,5.000044,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7102,b19,data/bench/ITC99_all_numeric/b19.bench,115740,1,4,100001,100001,100001,1634.533,False,2,0,10,5.000057,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7103,b19,data/bench/ITC99_all_numeric/b19.bench,115741,0,3,100001,100001,100001,1387.867,False,2,0,10,5.000042,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7104,b19,data/bench/ITC99_all_numeric/b19.bench,116182,1,4,100001,100001,100001,1418.233,False,2,0,10,5.000051,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7105,b19,data/bench/ITC99_all_numeric/b19.bench,116183,0,3,100001,100001,100001,1194.433,True,1,0,9,4.213384,False,True,,100001,1.0
7106,b19,data/bench/ITC99_all_numeric/b19.bench,116194,1,4,100001,100001,100001,1416.55,True,1,0,10,4.757427,False,True,,100001,1.0
7107,b19,data/bench/ITC99_all_numeric/b19.bench,116195,0,3,100001,100001,100001,2036.883,False,2,0,10,5.000114,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7108,b19,data/bench/ITC99_all_numeric/b19.bench,116615,1,4,100001,100001,100001,1418.233,False,2,0,10,5.000038,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7109,b19,data/bench/ITC99_all_numeric/b19.bench,116616,0,3,100001,100001,100001,1403.033,False,2,0,9,5.000091,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7110,b19,data/bench/ITC99_all_numeric/b19.bench,116627,1,4,100001,100001,100001,1611.8,True,1,0,10,4.32666,False,True,,100001,1.0
7111,b19,data/bench/ITC99_all_numeric/b19.bench,116628,0,3,100001,100001,100001,2086.85,False,2,0,9,5.000045,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7112,b19,data/bench/ITC99_all_numeric/b19.bench,116911,0,3,100001,100001,100001,744.867,False,2,0,10,5.000049,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7113,b19,data/bench/ITC99_all_numeric/b19.bench,117312,1,4,100001,100001,100001,1592.833,False,2,0,10,5.000099,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7114,b19,data/bench/ITC99_all_numeric/b19.bench,117417,1,4,100001,100001,100001,794.817,True,1,0,7,2.89449,False,True,,100001,1.0
7115,b19,data/bench/ITC99_all_numeric/b19.bench,117483,1,4,100001,100001,100001,1424.3,False,2,0,9,5.000051,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7116,b19,data/bench/ITC99_all_numeric/b19.bench,117707,0,3,100001,100001,100001,659.717,True,1,0,3,1.451549,False,False,,100001,1.0
7117,b19,data/bench/ITC99_all_numeric/b19.bench,117709,0,3,100001,100001,100001,691.683,False,2,0,9,5.000133,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7118,b19,data/bench/ITC99_all_numeric/b19.bench,117712,0,3,100001,100001,100001,460.467,True,1,0,4,2.117839,False,True,,100001,1.0
7119,b19,data/bench/ITC99_all_numeric/b19.bench,117713,0,3,100001,100001,100001,548.65,False,2,0,9,5.00005,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7120,b19,data/bench/ITC99_all_numeric/b19.bench,117867,1,4,100001,100001,100001,1655.95,True,1,0,5,2.397832,False,True,,100001,1.0
7121,b19,data/bench/ITC99_all_numeric/b19.bench,118342,0,3,100001,100001,100001,491.683,True,1,0,3,1.398295,False,True,,100001,1.0
7122,b19,data/bench/ITC99_all_numeric/b19.bench,118426,1,4,100001,100001,100001,1653.417,False,2,0,10,5.000055,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7123,b19,data/bench/ITC99_all_numeric/b19.bench,118427,0,3,100001,100001,100001,1506.583,True,1,0,2,0.841256,False,True,,100001,1.0
7124,b19,data/bench/ITC99_all_numeric/b19.bench,118438,1,4,100001,100001,100001,1520.533,False,2,0,10,5.000198,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7125,b19,data/bench/ITC99_all_numeric/b19.bench,118439,0,3,100001,100001,100001,1455.117,True,1,0,2,0.982097,False,True,,100001,1.0
7126,b19,data/bench/ITC99_all_numeric/b19.bench,118937,1,4,100001,100001,100001,2131.117,True,1,0,4,1.928001,False,True,,100001,1.0
7127,b19,data/bench/ITC99_all_numeric/b19.bench,118938,0,3,100001,100001,100001,1694.283,True,1,0,5,2.542097,False,True,,100001,1.0
7128,b19,data/bench/ITC99_all_numeric/b19.bench,118949,1,4,100001,100001,100001,1393.0,True,1,0,4,1.876163,False,True,,100001,1.0
7129,b19,data/bench/ITC99_all_numeric/b19.bench,118950,0,3,100001,100001,100001,1420.4,True,1,0,5,2.390985,False,True,,100001,1.0
7130,b19,data/bench/ITC99_all_numeric/b19.bench,119446,1,4,100001,100001,100001,1546.55,True,1,0,3,1.371126,False,False,,100001,1.0
7131,b19,data/bench/ITC99_all_numeric/b19.bench,119447,0,3,100001,100001,100001,1259.983,True,1,0,3,1.193082,False,False,,100001,1.0
7132,b19,data/bench/ITC99_all_numeric/b19.bench,119458,1,4,100001,100001,100001,1557.933,True,1,0,4,1.895047,False,False,,100001,1.0
7133,b19,data/bench/ITC99_all_numeric/b19.bench,119459,0,3,100001,100001,100001,1052.083,True,1,0,4,1.852976,False,False,,100001,1.0
7134,b19,data/bench/ITC99_all_numeric/b19.bench,119930,1,4,100001,100001,100001,1233.233,True,1,0,6,2.860617,False,False,,100001,1.0
7135,b19,data/bench/ITC99_all_numeric/b19.bench,119931,0,3,100001,100001,100001,1205.083,True,1,0,2,0.78608,False,False,,100001,1.0
7136,b19,data/bench/ITC99_all_numeric/b19.bench,119942,1,4,100001,100001,100001,1297.617,True,1,0,6,2.990013,False,False,,100001,1.0
7137,b19,data/bench/ITC99_all_numeric/b19.bench,119943,0,3,100001,100001,100001,1276.85,True,1,0,2,0.852318,False,False,,100001,1.0
7138,b19,data/bench/ITC99_all_numeric/b19.bench,120441,1,4,100001,100001,100001,1107.733,False,2,0,10,5.000044,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7139,b19,data/bench/ITC99_all_numeric/b19.bench,120442,0,3,100001,100001,100001,1141.483,True,1,0,2,0.924487,False,True,,100001,1.0
7140,b19,data/bench/ITC99_all_numeric/b19.bench,120453,1,4,100001,100001,100001,1181.583,False,2,0,10,5.000051,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7141,b19,data/bench/ITC99_all_numeric/b19.bench,120454,0,3,100001,100001,100001,1201.15,True,1,0,2,0.895128,False,True,,100001,1.0
7142,b19,data/bench/ITC99_all_numeric/b19.bench,120950,1,4,100001,100001,100001,1215.033,False,2,0,9,5.000066,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7143,b19,data/bench/ITC99_all_numeric/b19.bench,120951,0,3,100001,100001,100001,1122.1,True,1,0,3,1.368077,False,True,,100001,1.0
7144,b19,data/bench/ITC99_all_numeric/b19.bench,120962,1,4,100001,100001,100001,1139.167,False,2,0,11,5.000055,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7145,b19,data/bench/ITC99_all_numeric/b19.bench,120963,0,3,100001,100001,100001,1101.817,False,2,0,9,5.000039,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7146,b19,data/bench/ITC99_all_numeric/b19.bench,121434,1,4,100001,100001,100001,1067.533,False,2,0,8,5.000057,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7147,b19,data/bench/ITC99_all_numeric/b19.bench,121435,0,3,100001,100001,100001,1149.367,True,1,0,3,1.318412,False,True,,100001,1.0
7148,b19,data/bench/ITC99_all_numeric/b19.bench,121446,1,4,100001,100001,100001,1211.167,False,2,0,10,5.000047,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7149,b19,data/bench/ITC99_all_numeric/b19.bench,121447,0,3,100001,100001,100001,1113.367,True,1,0,3,1.598349,False,True,,100001,1.0
7150,b19,data/bench/ITC99_all_numeric/b19.bench,122100,0,3,100001,100001,100001,403.917,True,1,0,2,0.875403,False,True,,100001,1.0
7151,b19,data/bench/ITC99_all_numeric/b19.bench,122105,1,4,100001,100001,100001,982.233,False,2,0,9,5.000042,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7152,b19,data/bench/ITC99_all_numeric/b19.bench,122106,0,3,100001,100001,100001,954.0,True,1,0,2,0.852326,False,True,,100001,1.0
7153,b19,data/bench/ITC99_all_numeric/b19.bench,122115,0,3,100001,100001,100001,698.283,True,1,0,2,0.895571,False,True,,100001,1.0
7154,b19,data/bench/ITC99_all_numeric/b19.bench,122120,1,4,100001,100001,100001,1064.0,True,1,0,6,2.903666,False,True,,100001,1.0
7155,b19,data/bench/ITC99_all_numeric/b19.bench,122535,0,3,100001,100001,100001,414.633,True,1,0,6,3.025229,False,True,,100001,1.0
7156,b19,data/bench/ITC99_all_numeric/b19.bench,122540,1,4,100001,100001,100001,1044.85,False,2,0,9,5.000116,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7157,b19,data/bench/ITC99_all_numeric/b19.bench,122541,0,3,100001,100001,100001,1092.733,False,2,0,10,5.000094,False,False,AI mode exceeded its 5.000s total budget,100001,1.0
7158,b19,data/bench/ITC99_all_numeric/b19.bench,122550,0,3,100001,100001,100001,771.633,True,1,0,6,3.276123,False,True,,100001,1.0
7159,b19,data/bench/ITC99_all_numeric/b19.bench,122555,1,4,100001,100001,100001,1035.017,True,1,0,8,4.09248,False,True,,100001,1.0
7160,b19,data/bench/ITC99_all_numeric/b19.bench,122970,0,3,100001,100001,100001,476.167,True,1,0,3,2.93831,False,True,,100001,1.0
7161,b19,data/bench/ITC99_all_numeric/b19.bench,122975,1,4,100001,100001,100001,1165.95,True,1,0,0,3.99205,True,True,,100001,1.0
7162,b19,data/bench/ITC99_all_numeric/b19.bench,122976,0,3,100001,100001,100001,1017.567,False,2,0,10,5.000042,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7163,b19,data/bench/ITC99_all_numeric/b19.bench,122985,0,3,100001,100001,100001,647.183,True,1,0,3,4.641788,False,True,,100001,1.0
7164,b19,data/bench/ITC99_all_numeric/b19.bench,122990,1,4,100001,100001,100001,982.45,True,1,0,0,3.91989,True,True,,100001,1.0
7165,b19,data/bench/ITC99_all_numeric/b19.bench,123300,0,3,100001,100001,100001,408.05,True,1,0,3,3.191382,False,True,,100001,1.0
7166,b19,data/bench/ITC99_all_numeric/b19.bench,123305,1,4,100001,100001,100001,895.2,True,1,0,0,1.96051,True,True,,100001,1.0
7167,b19,data/bench/ITC99_all_numeric/b19.bench,123306,0,3,100001,100001,100001,846.983,True,1,0,3,1.571426,False,True,,100001,1.0
7168,b19,data/bench/ITC99_all_numeric/b19.bench,123315,0,3,100001,100001,100001,634.733,True,1,0,3,3.208272,False,True,,100001,1.0
7169,b19,data/bench/ITC99_all_numeric/b19.bench,123320,1,4,100001,100001,100001,860.867,True,1,0,0,4.538049,True,True,,100001,1.0
7170,b19,data/bench/ITC99_all_numeric/b19.bench,123736,0,3,100001,100001,100001,406.233,False,2,0,10,5.000164,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7171,b19,data/bench/ITC99_all_numeric/b19.bench,123741,1,4,100001,100001,100001,873.667,True,1,0,3,1.481822,False,True,,100001,1.0
7172,b19,data/bench/ITC99_all_numeric/b19.bench,123742,0,3,100001,100001,100001,870.683,True,1,0,3,4.476188,False,True,,100001,1.0
7173,b19,data/bench/ITC99_all_numeric/b19.bench,123751,0,3,100001,100001,100001,607.367,True,1,0,3,3.878221,False,True,,100001,1.0
7174,b19,data/bench/ITC99_all_numeric/b19.bench,123756,1,4,100001,100001,100001,842.467,False,2,0,9,5.000106,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7175,b19,data/bench/ITC99_all_numeric/b19.bench,124647,0,3,100001,100001,100001,369.6,True,1,0,5,2.561023,False,True,,100001,1.0
7176,b19,data/bench/ITC99_all_numeric/b19.bench,124647,1,4,100001,100001,100001,318.317,False,2,0,10,5.000055,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7177,b19,data/bench/ITC99_all_numeric/b19.bench,124648,1,4,100001,100001,100001,338.15,False,2,0,9,5.000046,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7178,b19,data/bench/ITC99_all_numeric/b19.bench,125012,1,4,100001,100001,100001,622.7,False,2,0,10,5.00009,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7179,b19,data/bench/ITC99_all_numeric/b19.bench,125124,0,3,100001,100001,100001,259.0,True,1,0,5,2.129617,False,True,,100001,1.0
7180,b19,data/bench/ITC99_all_numeric/b19.bench,125130,0,3,100001,100001,100001,228.633,True,1,0,2,0.793872,False,True,,100001,1.0
7181,b19,data/bench/ITC99_all_numeric/b19.bench,125134,0,3,100001,100001,100001,236.583,True,1,0,5,2.681615,False,True,,100001,1.0
7182,b19,data/bench/ITC99_all_numeric/b19.bench,125143,0,3,100001,100001,100001,278.0,True,1,0,3,1.161668,False,True,,100001,1.0
7183,b19,data/bench/ITC99_all_numeric/b19.bench,125147,0,3,100001,100001,100001,561.883,False,2,0,11,5.000049,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7184,b19,data/bench/ITC99_all_numeric/b19.bench,125261,1,4,100001,100001,100001,426.817,True,1,0,6,2.358396,False,True,,100001,1.0
7185,b19,data/bench/ITC99_all_numeric/b19.bench,125266,1,4,100001,100001,100001,401.5,True,1,0,4,1.863809,False,True,,100001,1.0
7186,b19,data/bench/ITC99_all_numeric/b19.bench,125275,1,4,100001,100001,100001,613.75,False,2,0,11,5.000053,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7187,b19,data/bench/ITC99_all_numeric/b19.bench,125285,1,4,100001,100001,100001,474.317,True,1,0,4,2.007989,False,True,,100001,1.0
7188,b19,data/bench/ITC99_all_numeric/b19.bench,125327,0,3,100001,100001,100001,471.35,True,1,0,2,1.225788,False,True,,100001,1.0
7189,b19,data/bench/ITC99_all_numeric/b19.bench,125332,1,4,100001,100001,100001,1172.95,True,1,0,6,2.422677,False,True,,100001,1.0
7190,b19,data/bench/ITC99_all_numeric/b19.bench,125333,0,3,100001,100001,100001,1203.017,True,1,0,2,0.819434,False,True,,100001,1.0
7191,b19,data/bench/ITC99_all_numeric/b19.bench,125342,0,3,100001,100001,100001,777.167,True,1,0,3,1.087948,False,True,,100001,1.0
7192,b19,data/bench/ITC99_all_numeric/b19.bench,125347,1,4,100001,100001,100001,1314.667,False,2,0,10,5.000047,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7193,b19,data/bench/ITC99_all_numeric/b19.bench,125849,0,3,100001,100001,100001,462.717,True,1,0,5,2.598073,False,True,,100001,1.0
7194,b19,data/bench/ITC99_all_numeric/b19.bench,125854,1,4,100001,100001,100001,1235.533,True,1,0,5,2.202848,False,False,,100001,1.0
7195,b19,data/bench/ITC99_all_numeric/b19.bench,125855,0,3,100001,100001,100001,1320.633,True,1,0,5,1.960147,False,False,,100001,1.0
7196,b19,data/bench/ITC99_all_numeric/b19.bench,125864,0,3,100001,100001,100001,909.483,True,1,0,3,1.312725,False,False,,100001,1.0
7197,b19,data/bench/ITC99_all_numeric/b19.bench,125869,1,4,100001,100001,100001,1108.317,True,1,0,4,2.160394,False,False,,100001,1.0
7198,b19,data/bench/ITC99_all_numeric/b19.bench,126371,0,3,100001,100001,100001,487.167,False,2,0,9,5.000044,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7199,b19,data/bench/ITC99_all_numeric/b19.bench,126376,1,4,100001,100001,100001,1540.683,True,1,0,0,1.269605,True,True,,100001,1.0
7200,b19,data/bench/ITC99_all_numeric/b19.bench,126377,0,3,100001,100001,100001,1240.45,True,1,0,6,2.321206,False,False,,100001,1.0
7201,b19,data/bench/ITC99_all_numeric/b19.bench,126386,0,3,100001,100001,100001,880.217,True,1,0,2,0.757012,False,False,,100001,1.0
7202,b19,data/bench/ITC99_all_numeric/b19.bench,126391,1,4,100001,100001,100001,1288.817,False,2,0,11,5.000047,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7203,b19,data/bench/ITC99_all_numeric/b19.bench,126773,0,3,100001,100001,100001,497.483,True,1,0,2,0.893165,False,True,,100001,1.0
7204,b19,data/bench/ITC99_all_numeric/b19.bench,126778,1,4,100001,100001,100001,1160.833,False,2,0,9,5.000185,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7205,b19,data/bench/ITC99_all_numeric/b19.bench,126779,0,3,100001,100001,100001,1348.217,True,1,0,4,1.980364,False,True,,100001,1.0
7206,b19,data/bench/ITC99_all_numeric/b19.bench,126788,0,3,100001,100001,100001,952.9,True,1,0,2,0.922757,False,True,,100001,1.0
7207,b19,data/bench/ITC99_all_numeric/b19.bench,126793,1,4,100001,100001,100001,1522.633,False,2,0,10,5.000048,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7208,b19,data/bench/ITC99_all_numeric/b19.bench,127295,0,3,100001,100001,100001,444.967,False,2,0,10,5.000114,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7209,b19,data/bench/ITC99_all_numeric/b19.bench,127300,1,4,100001,100001,100001,1406.417,False,2,0,9,5.000054,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7210,b19,data/bench/ITC99_all_numeric/b19.bench,127301,0,3,100001,100001,100001,1313.9,True,1,0,3,1.198364,False,True,,100001,1.0
7211,b19,data/bench/ITC99_all_numeric/b19.bench,127310,0,3,100001,100001,100001,812.033,True,1,0,3,1.403185,False,True,,100001,1.0
7212,b19,data/bench/ITC99_all_numeric/b19.bench,127315,1,4,100001,100001,100001,1686.15,False,2,0,9,5.000059,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7213,b19,data/bench/ITC99_all_numeric/b19.bench,127817,0,3,100001,100001,100001,558.2,True,1,0,3,1.602986,False,True,,100001,1.0
7214,b19,data/bench/ITC99_all_numeric/b19.bench,127822,1,4,100001,100001,100001,1251.167,False,2,0,9,5.000051,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7215,b19,data/bench/ITC99_all_numeric/b19.bench,127823,0,3,100001,100001,100001,1195.767,True,1,0,3,1.423971,False,True,,100001,1.0
7216,b19,data/bench/ITC99_all_numeric/b19.bench,127832,0,3,100001,100001,100001,991.35,False,2,0,10,5.000055,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7217,b19,data/bench/ITC99_all_numeric/b19.bench,127837,1,4,100001,100001,100001,1608.633,False,2,0,9,5.000044,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7218,b19,data/bench/ITC99_all_numeric/b19.bench,128229,0,3,100001,100001,100001,520.317,True,1,0,2,1.069756,False,True,,100001,1.0
7219,b19,data/bench/ITC99_all_numeric/b19.bench,128234,1,4,100001,100001,100001,1250.517,True,1,0,6,3.356136,False,True,,100001,1.0
7220,b19,data/bench/ITC99_all_numeric/b19.bench,128235,0,3,100001,100001,100001,1254.55,True,1,0,2,1.231316,False,True,,100001,1.0
7221,b19,data/bench/ITC99_all_numeric/b19.bench,128244,0,3,100001,100001,100001,881.233,True,1,0,3,1.311621,False,True,,100001,1.0
7222,b19,data/bench/ITC99_all_numeric/b19.bench,128249,1,4,100001,100001,100001,1153.883,False,2,0,9,5.000041,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7223,b19,data/bench/ITC99_all_numeric/b19.bench,128823,0,3,100001,100001,100001,1328.85,True,1,0,2,0.900329,False,True,,100001,1.0
7224,b19,data/bench/ITC99_all_numeric/b19.bench,128824,1,4,100001,100001,100001,1176.267,True,1,0,6,3.257622,False,True,,100001,1.0
7225,b19,data/bench/ITC99_all_numeric/b19.bench,129192,0,3,100001,100001,100001,1182.7,True,1,0,3,1.511597,False,False,,100001,1.0
7226,b19,data/bench/ITC99_all_numeric/b19.bench,129193,1,4,100001,100001,100001,1146.9,True,1,0,3,1.396084,False,False,,100001,1.0
7227,b19,data/bench/ITC99_all_numeric/b19.bench,129570,0,3,100001,100001,100001,1200.183,True,1,0,3,4.620571,False,True,,100001,1.0
7228,b19,data/bench/ITC99_all_numeric/b19.bench,129571,1,4,100001,100001,100001,1243.15,True,1,0,0,2.950607,True,True,,100001,1.0
7229,b19,data/bench/ITC99_all_numeric/b19.bench,129872,0,3,100001,100001,100001,1052.683,True,1,0,3,1.44824,False,True,,100001,1.0
7230,b19,data/bench/ITC99_all_numeric/b19.bench,129873,1,4,100001,100001,100001,1001.933,True,1,0,3,1.384623,False,True,,100001,1.0
7231,b19,data/bench/ITC99_all_numeric/b19.bench,130241,0,3,100001,100001,100001,922.95,False,2,0,10,5.000328,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7232,b19,data/bench/ITC99_all_numeric/b19.bench,130242,1,4,100001,100001,100001,1064.517,False,2,0,10,5.00007,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7233,b19,data/bench/ITC99_all_numeric/b19.bench,130535,0,3,100001,100001,100001,448.217,False,2,0,9,5.000047,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7234,b19,data/bench/ITC99_all_numeric/b19.bench,130624,0,3,100001,100001,100001,583.2,True,1,0,5,2.573151,False,True,,100001,1.0
7235,b19,data/bench/ITC99_all_numeric/b19.bench,131262,1,4,100001,100001,100001,543.25,True,1,0,3,1.566592,False,True,,100001,1.0
7236,b19,data/bench/ITC99_all_numeric/b19.bench,131264,0,3,100001,100001,100001,494.65,True,1,0,2,1.07696,False,True,,100001,1.0
7237,b19,data/bench/ITC99_all_numeric/b19.bench,131272,0,3,100001,100001,100001,394.583,True,1,0,3,1.335527,False,True,,100001,1.0
7238,b19,data/bench/ITC99_all_numeric/b19.bench,131282,0,3,100001,100001,100001,501.567,True,1,0,4,1.776594,False,True,,100001,1.0
7239,b19,data/bench/ITC99_all_numeric/b19.bench,131739,0,3,100001,100001,100001,1080.933,True,1,0,2,0.773405,False,True,,100001,1.0
7240,b19,data/bench/ITC99_all_numeric/b19.bench,132058,0,3,100001,100001,100001,373.95,True,1,0,2,0.917728,False,True,,100001,1.0
7241,b19,data/bench/ITC99_all_numeric/b19.bench,132142,0,3,100001,100001,100001,922.35,True,1,0,2,0.860357,False,True,,100001,1.0
7242,b19,data/bench/ITC99_all_numeric/b19.bench,132143,1,4,100001,100001,100001,955.75,False,2,0,9,5.00004,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
7243,b19,data/bench/ITC99_all_numeric/b19.bench,132471,0,3,100001,100001,100001,1005.767,True,1,0,2,0.987583,False,False,,100001,1.0
7244,b19,data/bench/ITC99_all_numeric/b19.bench,132472,1,4,100001,100001,100001,958.833,True,1,0,5,2.420815,False,False,,100001,1.0
7245,b19,data/bench/ITC99_all_numeric/b19.bench,132800,0,3,100001,100001,100001,977.15,True,1,0,2,0.916769,False,True,,100001,1.0
7246,b19,data/bench/ITC99_all_numeric/b19.bench,132801,1,4,100001,100001,100001,944.2,True,1,0,0,0.784125,True,True,,100001,1.0
7247,b19,data/bench/ITC99_all_numeric/b19.bench,133053,0,3,100001,100001,100001,1010.617,True,1,0,2,0.759674,False,False,,100001,1.0
7248,b19,data/bench/ITC99_all_numeric/b19.bench,133054,1,4,100001,100001,100001,974.367,False,2,0,9,5.000059,False,True,AI mode exceeded its 5.000s total budget,100001,1.0
