fault_index,gate_id,fault_val,ok,attempts_used,precheck_success,precheck_attempts,precheck_pi_assignments,ai_precheck_solve_time_s,ai_precheck_sim_time_s,ai_hint_solve_time_s,ai_podem_search_time_s,ai_result_code,search_backtracks_diagnostic,classic_ok,classic_result_code,classic_backtracks,classic_recursive_calls,ai_less_backtracks,ai_error,time_s,classic_time_s
165,83,4,True,0,False,0,0,0.0,0.0,0.0,0.6821,1,0,True,1,0,34,,,0.6821,0.6821
166,84,3,True,0,False,0,0,0.0,0.0,0.0,0.1152,1,0,True,1,0,6,,,0.1152,0.1152
167,84,4,True,0,False,0,0,0.0,0.0,0.0,0.116,1,0,True,1,0,6,,,0.116,0.116
168,85,3,True,0,False,0,0,0.0,0.0,0.0,0.0554,1,0,True,1,0,3,,,0.0554,0.0554
169,85,4,True,0,False,0,0,0.0,0.0,0.0,0.0562,1,0,True,1,0,3,,,0.0562,0.0562
170,86,3,True,0,False,0,0,0.0,0.0,0.0,0.0578,1,0,True,1,0,3,,,0.0578,0.0578
171,86,4,True,0,False,0,0,0.0,0.0,0.0,0.0558,1,0,True,1,0,3,,,0.0558,0.0558
172,87,3,True,0,False,0,0,0.0,0.0,0.0,0.0564,1,0,True,1,0,3,,,0.0564,0.0564
173,87,4,True,0,False,0,0,0.0,0.0,0.0,0.0569,1,0,True,1,0,3,,,0.0569,0.0569
174,88,3,True,0,False,0,0,0.0,0.0,0.0,0.0562,1,0,True,1,0,3,,,0.0562,0.0562
175,88,4,True,0,False,0,0,0.0,0.0,0.0,0.0568,1,0,True,1,0,3,,,0.0568,0.0568
176,89,3,True,0,False,0,0,0.0,0.0,0.0,0.0566,1,0,True,1,0,3,,,0.0566,0.0566
177,89,4,True,0,False,0,0,0.0,0.0,0.0,0.0557,1,0,True,1,0,3,,,0.0557,0.0557
178,90,3,True,0,False,0,0,0.0,0.0,0.0,0.057,1,0,True,1,0,3,,,0.057,0.057
179,90,4,True,0,False,0,0,0.0,0.0,0.0,0.0574,1,0,True,1,0,3,,,0.0574,0.0574
180,91,3,True,0,False,0,0,0.0,0.0,0.0,0.0581,1,0,True,1,0,3,,,0.0581,0.0581
181,91,4,True,0,False,0,0,0.0,0.0,0.0,0.0559,1,0,True,1,0,3,,,0.0559,0.0559
