fault_index,bench,source_fault_index,gate_id,fault_val,stuck_at,status,elapsed_s,return_code
561440,data/bench/ITC99_all_numeric/b19.bench,211366,105684,3,0,completed,0.691518,0
394820,data/bench/ITC99_all_numeric/b19.bench,44746,22374,3,0,completed,0.69183,0
695971,data/bench/ITC99_all_numeric/b19.bench,345897,172949,4,1,completed,0.434305,0
369606,data/bench/ITC99_all_numeric/b19.bench,19532,9767,3,0,completed,0.367593,0
795450,data/bench/ITC99_all_numeric/b19.bench,445376,222689,3,0,completed,0.368345,0
683149,data/bench/ITC99_all_numeric/b19.bench,333075,166538,4,1,completed,0.543239,0
777409,data/bench/ITC99_all_numeric/b19.bench,427335,213668,4,1,completed,0.308856,0
761641,data/bench/ITC99_all_numeric/b19.bench,411567,205784,4,1,completed,0.463767,0
644062,data/bench/ITC99_all_numeric/b19.bench,293988,146995,3,0,completed,0.311306,0
765048,data/bench/ITC99_all_numeric/b19.bench,414974,207488,3,0,completed,0.778122,0
759263,data/bench/ITC99_all_numeric/b19.bench,409189,204595,4,1,completed,0.485429,0
547857,data/bench/ITC99_all_numeric/b19.bench,197783,98892,4,1,completed,0.486884,0
388080,data/bench/ITC99_all_numeric/b19.bench,38006,19004,3,0,completed,0.23492,0
554347,data/bench/ITC99_all_numeric/b19.bench,204273,102137,4,1,completed,0.311215,0
564562,data/bench/ITC99_all_numeric/b19.bench,214488,107245,3,0,completed,0.411175,0
646251,data/bench/ITC99_all_numeric/b19.bench,296177,148089,4,1,completed,0.48754,0
637055,data/bench/ITC99_all_numeric/b19.bench,286981,143491,4,1,completed,0.381455,0
733015,data/bench/ITC99_all_numeric/b19.bench,382941,191471,4,1,completed,0.242223,0
646274,data/bench/ITC99_all_numeric/b19.bench,296200,148101,3,0,completed,0.614755,0
647281,data/bench/ITC99_all_numeric/b19.bench,297207,148604,4,1,completed,0.456037,0
597955,data/bench/ITC99_all_numeric/b19.bench,247881,123941,4,1,completed,0.486974,0
379797,data/bench/ITC99_all_numeric/b19.bench,29723,14862,4,1,completed,0.726485,0
660611,data/bench/ITC99_all_numeric/b19.bench,310537,155269,4,1,completed,0.544239,0
678070,data/bench/ITC99_all_numeric/b19.bench,327996,163999,3,0,completed,0.583948,0
535424,data/bench/ITC99_all_numeric/b19.bench,185350,92676,3,0,completed,0.583963,0
400534,data/bench/ITC99_all_numeric/b19.bench,50460,25231,3,0,completed,0.344186,0
443302,data/bench/ITC99_all_numeric/b19.bench,93228,46615,3,0,completed,0.725593,0
360532,data/bench/ITC99_all_numeric/b19.bench,10458,5230,3,0,completed,0.659857,0
748766,data/bench/ITC99_all_numeric/b19.bench,398692,199347,3,0,completed,0.584102,0
737052,data/bench/ITC99_all_numeric/b19.bench,386978,193490,3,0,completed,0.584739,0
598657,data/bench/ITC99_all_numeric/b19.bench,248583,124292,4,1,completed,0.584094,0
599985,data/bench/ITC99_all_numeric/b19.bench,249911,124956,4,1,completed,0.725098,0
567800,data/bench/ITC99_all_numeric/b19.bench,217726,108864,3,0,completed,0.495568,0
715959,data/bench/ITC99_all_numeric/b19.bench,365885,182943,4,1,completed,0.576713,0
773352,data/bench/ITC99_all_numeric/b19.bench,423278,211640,3,0,completed,0.42434,0
521756,data/bench/ITC99_all_numeric/b19.bench,171682,85842,3,0,completed,1.006657,0
775573,data/bench/ITC99_all_numeric/b19.bench,425499,212750,4,1,completed,0.892444,0
516955,data/bench/ITC99_all_numeric/b19.bench,166881,83441,4,1,completed,0.916109,0
434537,data/bench/ITC99_all_numeric/b19.bench,84463,42232,4,1,completed,0.526058,0
671355,data/bench/ITC99_all_numeric/b19.bench,321281,160641,4,1,completed,0.729093,0
796493,data/bench/ITC99_all_numeric/b19.bench,446419,223210,4,1,completed,0.615078,0
707545,data/bench/ITC99_all_numeric/b19.bench,357471,178736,4,1,completed,0.525127,0
729317,data/bench/ITC99_all_numeric/b19.bench,379243,189622,4,1,completed,0.241788,0
783459,data/bench/ITC99_all_numeric/b19.bench,433385,216693,4,1,completed,0.416291,0
793219,data/bench/ITC99_all_numeric/b19.bench,443145,221573,4,1,completed,0.928055,0
806992,data/bench/ITC99_all_numeric/b19.bench,456918,228460,3,0,completed,0.361233,0
403375,data/bench/ITC99_all_numeric/b19.bench,53301,26651,4,1,completed,0.433555,0
768546,data/bench/ITC99_all_numeric/b19.bench,418472,209237,3,0,completed,0.694749,0
590335,data/bench/ITC99_all_numeric/b19.bench,240261,120131,4,1,completed,0.594533,0
457590,data/bench/ITC99_all_numeric/b19.bench,107516,53759,3,0,completed,0.693942,0
356983,data/bench/ITC99_all_numeric/b19.bench,6909,3455,4,1,completed,0.504663,0
365313,data/bench/ITC99_all_numeric/b19.bench,15239,7620,4,1,completed,0.504791,0
585684,data/bench/ITC99_all_numeric/b19.bench,235610,117806,3,0,completed,0.695022,0
568530,data/bench/ITC99_all_numeric/b19.bench,218456,109229,3,0,completed,0.466106,0
603420,data/bench/ITC99_all_numeric/b19.bench,253346,126674,3,0,completed,0.786882,0
477339,data/bench/ITC99_all_numeric/b19.bench,127265,63633,4,1,completed,0.605231,0
383411,data/bench/ITC99_all_numeric/b19.bench,33337,16669,4,1,completed,0.606096,0
487869,data/bench/ITC99_all_numeric/b19.bench,137795,68898,4,1,completed,0.605778,0
601245,data/bench/ITC99_all_numeric/b19.bench,251171,125586,4,1,completed,0.662584,0
388017,data/bench/ITC99_all_numeric/b19.bench,37943,18972,4,1,completed,0.464738,0
457030,data/bench/ITC99_all_numeric/b19.bench,106956,53479,3,0,completed,0.557646,0
524188,data/bench/ITC99_all_numeric/b19.bench,174114,87058,3,0,completed,0.391834,0
404434,data/bench/ITC99_all_numeric/b19.bench,54360,27181,3,0,completed,0.796311,0
526663,data/bench/ITC99_all_numeric/b19.bench,176589,88295,4,1,completed,0.458186,0
525846,data/bench/ITC99_all_numeric/b19.bench,175772,87887,3,0,completed,0.69907,0
773625,data/bench/ITC99_all_numeric/b19.bench,423551,211776,4,1,completed,0.272045,0
805201,data/bench/ITC99_all_numeric/b19.bench,455127,227564,4,1,completed,0.500976,0
491014,data/bench/ITC99_all_numeric/b19.bench,140940,70471,3,0,completed,0.318726,0
731106,data/bench/ITC99_all_numeric/b19.bench,381032,190517,3,0,completed,0.50287,0
685349,data/bench/ITC99_all_numeric/b19.bench,335275,167638,4,1,completed,0.505081,0
416916,data/bench/ITC99_all_numeric/b19.bench,66842,33422,3,0,completed,0.666163,0
677527,data/bench/ITC99_all_numeric/b19.bench,327453,163727,4,1,completed,0.762706,0
380542,data/bench/ITC99_all_numeric/b19.bench,30468,15235,3,0,completed,0.26688,0
547835,data/bench/ITC99_all_numeric/b19.bench,197761,98881,4,1,completed,0.763962,0
492023,data/bench/ITC99_all_numeric/b19.bench,141949,70975,4,1,completed,0.281887,0
800228,data/bench/ITC99_all_numeric/b19.bench,450154,225078,3,0,completed,0.209991,0
639866,data/bench/ITC99_all_numeric/b19.bench,289792,144897,3,0,completed,0.765409,0
785969,data/bench/ITC99_all_numeric/b19.bench,435895,217948,4,1,completed,0.503293,0
681771,data/bench/ITC99_all_numeric/b19.bench,331697,165849,4,1,completed,0.349051,0
481877,data/bench/ITC99_all_numeric/b19.bench,131803,65902,4,1,completed,0.393053,0
483190,data/bench/ITC99_all_numeric/b19.bench,133116,66559,3,0,completed,0.346813,0
455660,data/bench/ITC99_all_numeric/b19.bench,105586,52794,3,0,completed,0.348634,0
705781,data/bench/ITC99_all_numeric/b19.bench,355707,177854,4,1,completed,0.347407,0
486569,data/bench/ITC99_all_numeric/b19.bench,136495,68248,4,1,completed,0.347617,0
379087,data/bench/ITC99_all_numeric/b19.bench,29013,14507,4,1,completed,0.514385,0
707170,data/bench/ITC99_all_numeric/b19.bench,357096,178549,3,0,completed,0.347782,0
791497,data/bench/ITC99_all_numeric/b19.bench,441423,220712,4,1,completed,0.347717,0
802701,data/bench/ITC99_all_numeric/b19.bench,452627,226314,4,1,completed,0.349509,0
469343,data/bench/ITC99_all_numeric/b19.bench,119269,59635,4,1,completed,0.348291,0
675235,data/bench/ITC99_all_numeric/b19.bench,325161,162581,4,1,completed,0.487843,0
660382,data/bench/ITC99_all_numeric/b19.bench,310308,155155,3,0,completed,0.489466,0
755036,data/bench/ITC99_all_numeric/b19.bench,404962,202482,3,0,completed,0.489246,0
523267,data/bench/ITC99_all_numeric/b19.bench,173193,86597,4,1,completed,0.353656,0
685196,data/bench/ITC99_all_numeric/b19.bench,335122,167562,3,0,completed,0.489027,0
439087,data/bench/ITC99_all_numeric/b19.bench,89013,44507,4,1,completed,0.354655,0
702810,data/bench/ITC99_all_numeric/b19.bench,352736,176369,3,0,completed,0.353689,0
750688,data/bench/ITC99_all_numeric/b19.bench,400614,200308,3,0,completed,0.352118,0
460532,data/bench/ITC99_all_numeric/b19.bench,110458,55230,3,0,completed,0.489068,0
573453,data/bench/ITC99_all_numeric/b19.bench,223379,111690,4,1,completed,0.697217,0
486710,data/bench/ITC99_all_numeric/b19.bench,136636,68319,3,0,completed,0.690371,0
517087,data/bench/ITC99_all_numeric/b19.bench,167013,83507,4,1,completed,0.345182,0
508891,data/bench/ITC99_all_numeric/b19.bench,158817,79409,4,1,completed,0.70001,0
556930,data/bench/ITC99_all_numeric/b19.bench,206856,103429,3,0,completed,0.753397,0
635232,data/bench/ITC99_all_numeric/b19.bench,285158,142580,3,0,completed,0.671274,0
545434,data/bench/ITC99_all_numeric/b19.bench,195360,97681,3,0,completed,0.445366,0
768777,data/bench/ITC99_all_numeric/b19.bench,418703,209352,4,1,completed,0.425968,0
812539,data/bench/ITC99_all_numeric/b19.bench,462465,231233,4,1,completed,0.444943,0
475119,data/bench/ITC99_all_numeric/b19.bench,125045,62523,4,1,completed,0.733891,0
446608,data/bench/ITC99_all_numeric/b19.bench,96534,48268,3,0,completed,0.332995,0
763494,data/bench/ITC99_all_numeric/b19.bench,413420,206711,3,0,completed,0.388802,0
740827,data/bench/ITC99_all_numeric/b19.bench,390753,195377,4,1,completed,0.33291,0
453278,data/bench/ITC99_all_numeric/b19.bench,103204,51603,3,0,completed,0.815215,0
615071,data/bench/ITC99_all_numeric/b19.bench,264997,132499,4,1,completed,0.49706,0
486800,data/bench/ITC99_all_numeric/b19.bench,136726,68364,3,0,completed,0.739962,0
398529,data/bench/ITC99_all_numeric/b19.bench,48455,24228,4,1,completed,0.599587,0
619585,data/bench/ITC99_all_numeric/b19.bench,269511,134756,4,1,completed,0.5992,0
397266,data/bench/ITC99_all_numeric/b19.bench,47192,23597,3,0,completed,0.539605,0
583329,data/bench/ITC99_all_numeric/b19.bench,233255,116628,4,1,completed,0.555805,0
795119,data/bench/ITC99_all_numeric/b19.bench,445045,222523,4,1,completed,0.555958,0
755518,data/bench/ITC99_all_numeric/b19.bench,405444,202723,3,0,completed,0.655765,0
370722,data/bench/ITC99_all_numeric/b19.bench,20648,10325,3,0,completed,0.710977,0
561866,data/bench/ITC99_all_numeric/b19.bench,211792,105897,3,0,completed,0.60017,0
616761,data/bench/ITC99_all_numeric/b19.bench,266687,133344,4,1,completed,0.730883,0
579992,data/bench/ITC99_all_numeric/b19.bench,229918,114960,3,0,completed,0.808761,0
700280,data/bench/ITC99_all_numeric/b19.bench,350206,175104,3,0,completed,0.421693,0
734941,data/bench/ITC99_all_numeric/b19.bench,384867,192434,4,1,completed,0.731528,0
684555,data/bench/ITC99_all_numeric/b19.bench,334481,167241,4,1,completed,0.85624,0
392706,data/bench/ITC99_all_numeric/b19.bench,42632,21317,3,0,completed,0.633018,0
738561,data/bench/ITC99_all_numeric/b19.bench,388487,194244,4,1,completed,1.206547,0
477059,data/bench/ITC99_all_numeric/b19.bench,126985,63493,4,1,completed,0.854702,0
772204,data/bench/ITC99_all_numeric/b19.bench,422130,211066,3,0,completed,0.632299,0
701768,data/bench/ITC99_all_numeric/b19.bench,351694,175848,3,0,completed,0.988528,0
716334,data/bench/ITC99_all_numeric/b19.bench,366260,183131,3,0,completed,0.962165,0
555747,data/bench/ITC99_all_numeric/b19.bench,205673,102837,4,1,completed,0.838556,0
606662,data/bench/ITC99_all_numeric/b19.bench,256588,128295,3,0,completed,0.573629,0
541279,data/bench/ITC99_all_numeric/b19.bench,191205,95603,4,1,completed,0.764156,0
359441,data/bench/ITC99_all_numeric/b19.bench,9367,4684,4,1,completed,1.38264,0
701959,data/bench/ITC99_all_numeric/b19.bench,351885,175943,4,1,completed,0.747899,0
511651,data/bench/ITC99_all_numeric/b19.bench,161577,80789,4,1,completed,1.406417,0
783748,data/bench/ITC99_all_numeric/b19.bench,433674,216838,3,0,completed,1.530363,0
699133,data/bench/ITC99_all_numeric/b19.bench,349059,174530,4,1,completed,0.848023,0
384374,data/bench/ITC99_all_numeric/b19.bench,34300,17151,3,0,completed,0.842763,0
716246,data/bench/ITC99_all_numeric/b19.bench,366172,183087,3,0,completed,1.607297,0
566115,data/bench/ITC99_all_numeric/b19.bench,216041,108021,4,1,completed,0.489571,0
656306,data/bench/ITC99_all_numeric/b19.bench,306232,153117,3,0,completed,0.669472,0
429595,data/bench/ITC99_all_numeric/b19.bench,79521,39761,4,1,completed,1.084903,0
410333,data/bench/ITC99_all_numeric/b19.bench,60259,30130,4,1,completed,1.180805,0
437066,data/bench/ITC99_all_numeric/b19.bench,86992,43497,3,0,completed,0.213535,0
559167,data/bench/ITC99_all_numeric/b19.bench,209093,104547,4,1,completed,1.11396,0
498986,data/bench/ITC99_all_numeric/b19.bench,148912,74457,3,0,completed,0.557577,0
649026,data/bench/ITC99_all_numeric/b19.bench,298952,149477,3,0,completed,1.305364,0
675362,data/bench/ITC99_all_numeric/b19.bench,325288,162645,3,0,completed,0.458308,0
812450,data/bench/ITC99_all_numeric/b19.bench,462376,231189,3,0,completed,0.763926,0
467498,data/bench/ITC99_all_numeric/b19.bench,117424,58713,3,0,completed,1.579949,0
681269,data/bench/ITC99_all_numeric/b19.bench,331195,165598,4,1,completed,0.272218,0
632714,data/bench/ITC99_all_numeric/b19.bench,282640,141321,3,0,completed,0.828213,0
585098,data/bench/ITC99_all_numeric/b19.bench,235024,117513,3,0,completed,0.337712,0
364682,data/bench/ITC99_all_numeric/b19.bench,14608,7305,3,0,completed,0.359272,0
801349,data/bench/ITC99_all_numeric/b19.bench,451275,225638,4,1,completed,0.534486,0
738204,data/bench/ITC99_all_numeric/b19.bench,388130,194066,3,0,completed,0.410223,0
638215,data/bench/ITC99_all_numeric/b19.bench,288141,144071,4,1,completed,0.437685,0
592013,data/bench/ITC99_all_numeric/b19.bench,241939,120970,4,1,completed,0.658644,0
591998,data/bench/ITC99_all_numeric/b19.bench,241924,120963,3,0,completed,0.534102,0
396037,data/bench/ITC99_all_numeric/b19.bench,45963,22982,4,1,completed,0.343488,0
792336,data/bench/ITC99_all_numeric/b19.bench,442262,221132,3,0,completed,0.489484,0
697880,data/bench/ITC99_all_numeric/b19.bench,347806,173904,3,0,completed,0.487906,0
510342,data/bench/ITC99_all_numeric/b19.bench,160268,80135,3,0,completed,0.533475,0
749902,data/bench/ITC99_all_numeric/b19.bench,399828,199915,3,0,completed,0.708867,0
377727,data/bench/ITC99_all_numeric/b19.bench,27653,13827,4,1,completed,0.342243,0
550561,data/bench/ITC99_all_numeric/b19.bench,200487,100244,4,1,completed,0.217066,0
435851,data/bench/ITC99_all_numeric/b19.bench,85777,42889,4,1,completed,0.708868,0
687148,data/bench/ITC99_all_numeric/b19.bench,337074,168538,3,0,completed,0.599012,0
547166,data/bench/ITC99_all_numeric/b19.bench,197092,98547,3,0,completed,0.658357,0
450878,data/bench/ITC99_all_numeric/b19.bench,100804,50403,3,0,completed,0.350189,0
359537,data/bench/ITC99_all_numeric/b19.bench,9463,4732,4,1,completed,0.285293,0
799121,data/bench/ITC99_all_numeric/b19.bench,449047,224524,4,1,completed,0.460209,0
803393,data/bench/ITC99_all_numeric/b19.bench,453319,226660,4,1,completed,0.524048,0
687810,data/bench/ITC99_all_numeric/b19.bench,337736,168869,3,0,completed,0.296272,0
510379,data/bench/ITC99_all_numeric/b19.bench,160305,80153,4,1,completed,0.604157,0
408020,data/bench/ITC99_all_numeric/b19.bench,57946,28974,3,0,completed,0.327572,0
806259,data/bench/ITC99_all_numeric/b19.bench,456185,228093,4,1,completed,0.327944,0
697298,data/bench/ITC99_all_numeric/b19.bench,347224,173613,3,0,completed,0.31407,0
668260,data/bench/ITC99_all_numeric/b19.bench,318186,159094,3,0,completed,0.801485,0
666598,data/bench/ITC99_all_numeric/b19.bench,316524,158263,3,0,completed,0.599234,0
396559,data/bench/ITC99_all_numeric/b19.bench,46485,23243,4,1,completed,0.29665,0
706382,data/bench/ITC99_all_numeric/b19.bench,356308,178155,3,0,completed,0.315255,0
443003,data/bench/ITC99_all_numeric/b19.bench,92929,46465,4,1,completed,0.295739,0
392721,data/bench/ITC99_all_numeric/b19.bench,42647,21324,4,1,completed,0.289634,0
626717,data/bench/ITC99_all_numeric/b19.bench,276643,138322,4,1,completed,0.822165,0
804080,data/bench/ITC99_all_numeric/b19.bench,454006,227004,3,0,completed,0.285018,0
373129,data/bench/ITC99_all_numeric/b19.bench,23055,11528,4,1,completed,0.220332,0
350339,data/bench/ITC99_all_numeric/b19.bench,265,133,4,1,completed,0.259421,0
693794,data/bench/ITC99_all_numeric/b19.bench,343720,171861,3,0,completed,0.298232,0
608621,data/bench/ITC99_all_numeric/b19.bench,258547,129274,4,1,completed,0.361923,0
693504,data/bench/ITC99_all_numeric/b19.bench,343430,171716,3,0,completed,0.430698,0
560648,data/bench/ITC99_all_numeric/b19.bench,210574,105288,3,0,completed,0.4368,0
811805,data/bench/ITC99_all_numeric/b19.bench,461731,230866,4,1,completed,0.361272,0
404076,data/bench/ITC99_all_numeric/b19.bench,54002,27002,3,0,completed,0.436396,0
537044,data/bench/ITC99_all_numeric/b19.bench,186970,93486,3,0,completed,0.47428,0
387022,data/bench/ITC99_all_numeric/b19.bench,36948,18475,3,0,completed,0.47429,0
557223,data/bench/ITC99_all_numeric/b19.bench,207149,103575,4,1,completed,0.427789,0
595237,data/bench/ITC99_all_numeric/b19.bench,245163,122582,4,1,completed,0.426678,0
541303,data/bench/ITC99_all_numeric/b19.bench,191229,95615,4,1,completed,0.56582,0
655196,data/bench/ITC99_all_numeric/b19.bench,305122,152562,3,0,completed,0.567793,0
359470,data/bench/ITC99_all_numeric/b19.bench,9396,4699,3,0,completed,0.234602,0
413525,data/bench/ITC99_all_numeric/b19.bench,63451,31726,4,1,completed,0.495399,0
507238,data/bench/ITC99_all_numeric/b19.bench,157164,78583,3,0,completed,0.567854,0
443917,data/bench/ITC99_all_numeric/b19.bench,93843,46922,4,1,completed,0.496089,0
614463,data/bench/ITC99_all_numeric/b19.bench,264389,132195,4,1,completed,0.566883,0
750441,data/bench/ITC99_all_numeric/b19.bench,400367,200184,4,1,completed,0.567939,0
402035,data/bench/ITC99_all_numeric/b19.bench,51961,25981,4,1,completed,0.568599,0
470156,data/bench/ITC99_all_numeric/b19.bench,120082,60042,3,0,completed,0.710376,0
491290,data/bench/ITC99_all_numeric/b19.bench,141216,70609,3,0,completed,0.432401,0
477144,data/bench/ITC99_all_numeric/b19.bench,127070,63536,3,0,completed,0.597297,0
658167,data/bench/ITC99_all_numeric/b19.bench,308093,154047,4,1,completed,0.500878,0
391661,data/bench/ITC99_all_numeric/b19.bench,41587,20794,4,1,completed,0.600098,0
603012,data/bench/ITC99_all_numeric/b19.bench,252938,126470,3,0,completed,0.592562,0
633552,data/bench/ITC99_all_numeric/b19.bench,283478,141740,3,0,completed,0.52375,0
429661,data/bench/ITC99_all_numeric/b19.bench,79587,39794,4,1,completed,0.579242,0
770102,data/bench/ITC99_all_numeric/b19.bench,420028,210015,3,0,completed,0.811237,0
394981,data/bench/ITC99_all_numeric/b19.bench,44907,22454,4,1,completed,0.579682,0
690246,data/bench/ITC99_all_numeric/b19.bench,340172,170087,3,0,completed,0.65288,0
418803,data/bench/ITC99_all_numeric/b19.bench,68729,34365,4,1,completed,0.719935,0
598886,data/bench/ITC99_all_numeric/b19.bench,248812,124407,3,0,completed,1.146466,0
548574,data/bench/ITC99_all_numeric/b19.bench,198500,99251,3,0,completed,0.419289,0
488795,data/bench/ITC99_all_numeric/b19.bench,138721,69361,4,1,completed,0.717552,0
550572,data/bench/ITC99_all_numeric/b19.bench,200498,100250,3,0,completed,0.354898,0
723039,data/bench/ITC99_all_numeric/b19.bench,372965,186483,4,1,completed,0.876411,0
389651,data/bench/ITC99_all_numeric/b19.bench,39577,19789,4,1,completed,0.444031,0
478579,data/bench/ITC99_all_numeric/b19.bench,128505,64253,4,1,completed,0.512848,0
770327,data/bench/ITC99_all_numeric/b19.bench,420253,210127,4,1,completed,0.418782,0
793853,data/bench/ITC99_all_numeric/b19.bench,443779,221890,4,1,completed,0.710681,0
703225,data/bench/ITC99_all_numeric/b19.bench,353151,176576,4,1,completed,0.479255,0
455585,data/bench/ITC99_all_numeric/b19.bench,105511,52756,4,1,completed,0.580562,0
543331,data/bench/ITC99_all_numeric/b19.bench,193257,96629,4,1,completed,0.722327,0
753643,data/bench/ITC99_all_numeric/b19.bench,403569,201785,4,1,completed,0.515497,0
643684,data/bench/ITC99_all_numeric/b19.bench,293610,146806,3,0,completed,0.515597,0
769897,data/bench/ITC99_all_numeric/b19.bench,419823,209912,4,1,completed,0.979064,0
717290,data/bench/ITC99_all_numeric/b19.bench,367216,183609,3,0,completed,0.728321,0
677603,data/bench/ITC99_all_numeric/b19.bench,327529,163765,4,1,completed,0.999604,0
645648,data/bench/ITC99_all_numeric/b19.bench,295574,147788,3,0,completed,0.827458,0
603725,data/bench/ITC99_all_numeric/b19.bench,253651,126826,4,1,completed,0.601133,0
802880,data/bench/ITC99_all_numeric/b19.bench,452806,226404,3,0,completed,1.165983,0
629289,data/bench/ITC99_all_numeric/b19.bench,279215,139608,4,1,completed,0.950717,0
493989,data/bench/ITC99_all_numeric/b19.bench,143915,71958,4,1,completed,1.016368,0
669241,data/bench/ITC99_all_numeric/b19.bench,319167,159584,4,1,completed,0.50111,0
656382,data/bench/ITC99_all_numeric/b19.bench,306308,153155,3,0,completed,0.599113,0
764321,data/bench/ITC99_all_numeric/b19.bench,414247,207124,4,1,completed,1.114872,0
602895,data/bench/ITC99_all_numeric/b19.bench,252821,126411,4,1,completed,0.600172,0
595452,data/bench/ITC99_all_numeric/b19.bench,245378,122690,3,0,completed,0.633214,0
616141,data/bench/ITC99_all_numeric/b19.bench,266067,133034,4,1,completed,0.544824,0
435489,data/bench/ITC99_all_numeric/b19.bench,85415,42708,4,1,completed,1.337812,0
435898,data/bench/ITC99_all_numeric/b19.bench,85824,42913,3,0,completed,1.010837,0
477777,data/bench/ITC99_all_numeric/b19.bench,127703,63852,4,1,completed,1.273671,0
591749,data/bench/ITC99_all_numeric/b19.bench,241675,120838,4,1,completed,1.178356,0
597183,data/bench/ITC99_all_numeric/b19.bench,247109,123555,4,1,completed,0.508175,0
685900,data/bench/ITC99_all_numeric/b19.bench,335826,167914,3,0,completed,0.283613,0
470086,data/bench/ITC99_all_numeric/b19.bench,120012,60007,3,0,completed,0.915227,0
479204,data/bench/ITC99_all_numeric/b19.bench,129130,64566,3,0,completed,1.106704,0
376579,data/bench/ITC99_all_numeric/b19.bench,26505,13253,4,1,completed,1.106586,0
790401,data/bench/ITC99_all_numeric/b19.bench,440327,220164,4,1,completed,0.607466,0
636832,data/bench/ITC99_all_numeric/b19.bench,286758,143380,3,0,completed,0.830927,0
502718,data/bench/ITC99_all_numeric/b19.bench,152644,76323,3,0,completed,0.53882,0
381075,data/bench/ITC99_all_numeric/b19.bench,31001,15501,4,1,completed,0.828316,0
656245,data/bench/ITC99_all_numeric/b19.bench,306171,153086,4,1,completed,0.537641,0
403152,data/bench/ITC99_all_numeric/b19.bench,53078,26540,3,0,completed,1.271575,0
500510,data/bench/ITC99_all_numeric/b19.bench,150436,75219,3,0,completed,0.415246,0
672513,data/bench/ITC99_all_numeric/b19.bench,322439,161220,4,1,completed,0.895652,0
770880,data/bench/ITC99_all_numeric/b19.bench,420806,210404,3,0,completed,0.721471,0
371016,data/bench/ITC99_all_numeric/b19.bench,20942,10472,3,0,completed,0.333279,0
548635,data/bench/ITC99_all_numeric/b19.bench,198561,99281,4,1,completed,0.498805,0
780538,data/bench/ITC99_all_numeric/b19.bench,430464,215233,3,0,completed,0.945924,0
469027,data/bench/ITC99_all_numeric/b19.bench,118953,59477,4,1,completed,0.580553,0
790941,data/bench/ITC99_all_numeric/b19.bench,440867,220434,4,1,completed,0.335102,0
614293,data/bench/ITC99_all_numeric/b19.bench,264219,132110,4,1,completed,0.720594,0
372270,data/bench/ITC99_all_numeric/b19.bench,22196,11099,3,0,completed,1.004552,0
719409,data/bench/ITC99_all_numeric/b19.bench,369335,184668,4,1,completed,0.287333,0
434653,data/bench/ITC99_all_numeric/b19.bench,84579,42290,4,1,completed,0.549403,0
368559,data/bench/ITC99_all_numeric/b19.bench,18485,9243,4,1,completed,0.165382,0
588245,data/bench/ITC99_all_numeric/b19.bench,238171,119086,4,1,completed,0.516989,0
548034,data/bench/ITC99_all_numeric/b19.bench,197960,98981,3,0,completed,0.21496,0
458612,data/bench/ITC99_all_numeric/b19.bench,108538,54270,3,0,completed,0.721376,0
557214,data/bench/ITC99_all_numeric/b19.bench,207140,103571,3,0,completed,0.407129,0
681539,data/bench/ITC99_all_numeric/b19.bench,331465,165733,4,1,completed,1.185017,0
705206,data/bench/ITC99_all_numeric/b19.bench,355132,177567,3,0,completed,0.672595,0
519116,data/bench/ITC99_all_numeric/b19.bench,169042,84522,3,0,completed,0.673178,0
588012,data/bench/ITC99_all_numeric/b19.bench,237938,118970,3,0,completed,0.740111,0
542052,data/bench/ITC99_all_numeric/b19.bench,191978,95990,3,0,completed,0.287705,0
496786,data/bench/ITC99_all_numeric/b19.bench,146712,73357,3,0,completed,0.319484,0
521751,data/bench/ITC99_all_numeric/b19.bench,171677,85839,4,1,completed,0.406675,0
429267,data/bench/ITC99_all_numeric/b19.bench,79193,39597,4,1,completed,0.286344,0
366568,data/bench/ITC99_all_numeric/b19.bench,16494,8248,3,0,completed,0.491442,0
728850,data/bench/ITC99_all_numeric/b19.bench,378776,189389,3,0,completed,0.34063,0
493038,data/bench/ITC99_all_numeric/b19.bench,142964,71483,3,0,completed,0.346223,0
778285,data/bench/ITC99_all_numeric/b19.bench,428211,214106,4,1,completed,0.344089,0
495391,data/bench/ITC99_all_numeric/b19.bench,145317,72659,4,1,completed,0.338364,0
445802,data/bench/ITC99_all_numeric/b19.bench,95728,47865,3,0,completed,0.348625,0
735004,data/bench/ITC99_all_numeric/b19.bench,384930,192466,3,0,completed,0.347537,0
668630,data/bench/ITC99_all_numeric/b19.bench,318556,159279,3,0,completed,0.346264,0
714906,data/bench/ITC99_all_numeric/b19.bench,364832,182417,3,0,completed,0.347638,0
760713,data/bench/ITC99_all_numeric/b19.bench,410639,205320,4,1,completed,0.343852,0
561852,data/bench/ITC99_all_numeric/b19.bench,211778,105890,3,0,completed,0.349001,0
481489,data/bench/ITC99_all_numeric/b19.bench,131415,65708,4,1,completed,0.34527,0
437482,data/bench/ITC99_all_numeric/b19.bench,87408,43705,3,0,completed,0.340645,0
525134,data/bench/ITC99_all_numeric/b19.bench,175060,87531,3,0,completed,0.843716,0
740743,data/bench/ITC99_all_numeric/b19.bench,390669,195335,4,1,completed,0.925085,0
594413,data/bench/ITC99_all_numeric/b19.bench,244339,122170,4,1,completed,0.697014,0
631117,data/bench/ITC99_all_numeric/b19.bench,281043,140522,4,1,completed,0.844049,0
780161,data/bench/ITC99_all_numeric/b19.bench,430087,215044,4,1,completed,0.611938,0
777392,data/bench/ITC99_all_numeric/b19.bench,427318,213660,3,0,completed,0.69219,0
